doid 	 name 
MONDO:0002972	posterior mediastinum cancer
MONDO:0002973	epithelioid cell melanoma
MONDO:0007182	Machado-Joseph disease
MONDO:0007183	azotemia, familial
MONDO:0007180	Axenfeld-Rieger anomaly with partially absent eye muscles, distinctive face, hydrocephaly, and skeletal abnormalities
MONDO:0007181	axial osteomalacia
MONDO:0007186	gastroesophageal reflux disease
MONDO:0007187	nevoid basal cell carcinoma syndrome
MONDO:0007184	AGA1
MONDO:0007185	Banki syndrome
MONDO:0016610	idiopathic eosinophilic myositis
MONDO:0009184	epidermolysis bullosa with diaphragmatic hernia
MONDO:0016344	hydranencephaly
MONDO:0007189	b-cell growth factor
MONDO:0016614	autosomal recessive ataxia due to PEX10 deficiency
MONDO:0016343	unclassified cardiomyopathy
MONDO:0016616	Oligoarticular juvenile idiopathic arthritis without anti-nuclear antibodies
MONDO:0009185	Amelocerebrohypohidrotic syndrome
MONDO:0003519	malignant syringoma
MONDO:0003518	mediastinum teratoma
MONDO:0010329	MRX77
MONDO:0009186	epilepsy, photogenic, with spastic diplegia and mental retardation
MONDO:0003510	testicular malignant germ cell cancer
MONDO:0003513	gastric teratoma
MONDO:0003512	mediastinal mesenchymal tumor
MONDO:0003515	fallopian tube teratoma
MONDO:0003514	malignant teratoma
MONDO:0003517	mature teratoma
MONDO:0003516	adult teratoma
MONDO:0005962	skeletal tuberculosis
MONDO:0003236	atypical polypoid adenomyoma
MONDO:0005960	silicosis
MONDO:0005961	sinusitis
MONDO:0005966	spleen cancer
MONDO:0005967	splenic tuberculosis
MONDO:0005964	sphenoid sinusitis
MONDO:0005965	spinal stenosis
MONDO:0005968	sporotrichosis
MONDO:0005969	St. Louis encephalitis
MONDO:0011969	ALG8-CDG
MONDO:0011968	autosomal recessive limb-girdle muscular dystrophy type 2D
MONDO:0007238	amastia
MONDO:0007239	epidermolytic hyperkeratosis
MONDO:0007988	autosomal dominant microcephaly
MONDO:0007989	congenital microcoria
MONDO:0011956	AUTS3
MONDO:0002606	epithelioid type angiomyolipoma
MONDO:0007983	Schmid metaphyseal chondrodysplasia
MONDO:0002604	perivascular tumor
MONDO:0002605	hepatic angiomyolipoma
MONDO:0002602	central nervous system disease
MONDO:0002603	angiomyolipoma
MONDO:0002600	mixed germ cell cancer
MONDO:0002601	teratoma
MONDO:0015921	ARX-related epileptic encephalopathy
MONDO:0018484	semicircular canal dehiscence syndrome
MONDO:0002753	mucinous stomach adenocarcinoma
MONDO:0018483	secondary pulmonary alveolar proteinosis
MONDO:0018482	squamous cell carcinoma of stomach
MONDO:0013833	KTCN7
MONDO:0013832	KTCN8
MONDO:0013831	KTCN6
MONDO:0013830	KTCN5
MONDO:0013837	deafness-encephaloneuropathy-obesity-valvulopathy syndrome
MONDO:0018481	undifferentiated carcinoma of esophagus
MONDO:0013835	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 7
MONDO:0013834	UV-Sensitive syndrome 3
MONDO:0021357	tumor of salivary gland
MONDO:0016330	non-familial hypertrophic cardiomyopathy
MONDO:0018480	carcinoma of esophagus, salivary gland type
MONDO:0021353	tumor of uterus
MONDO:0021351	neoplasm of neck
MONDO:0021350	neoplasm of thorax
MONDO:0015920	syndromic neurometabolic disease with X-linked intellectual disability
MONDO:0017829	autosomal dominant proximal renal tubular acidosis
MONDO:0011954	CMM4
MONDO:0008957	cervical vertebrae, agenesis of
MONDO:0008140	Ossified ear cartilages
MONDO:0021465	benign neoplasm of appendix
MONDO:0008630	urinary bladder, Atony of
MONDO:0004189	esophageal tuberculosis
MONDO:0004188	iris spindle cell melanoma
MONDO:0004187	pseudosarcomatous fibromatosis
MONDO:0004186	cranial pseudosarcomatous fasciitis
MONDO:0004185	ovarian serous cystadenofibroma
MONDO:0004184	urethral disease
MONDO:0004183	axonal neuropathy
MONDO:0004182	Jewett-Marshall bladder cancer
MONDO:0004181	breast adenomyoepithelial adenosis
MONDO:0004180	urinary system benign neoplasm
MONDO:0011349	Osteoma of cranial vault, familial
MONDO:0011348	non-syndromic polydactyly
MONDO:0012759	camptodactyly syndrome, Guadalajara, type 3
MONDO:0011343	follicular atrophoderma, Perioral pigmented, with milia and epidermoid cysts
MONDO:0011342	SLC35A1-CDG
MONDO:0011341	microcephaly, facial abnormalities, micromelia, and mental retardation
MONDO:0011340	congenital tracheal stenosis
MONDO:0011347	craniosynostosis with ectopia lentis
MONDO:0011346	xanthinuria type II
MONDO:0011345	facial dysmorphism, selective tooth agenesis, and choroid calcification
MONDO:0011344	parotitis, juvenile recurrent
MONDO:0007058	acropectorovertebral dysplasia
MONDO:0013940	primary ciliary dyskinesia 18
MONDO:0015683	primary malignant peritoneal tumor
MONDO:0001117	methemoglobinemia
MONDO:0001116	mesenteric lymphadenitis
MONDO:0001115	primary polycythemia
MONDO:0001114	septic myocarditis
MONDO:0001113	fiedler's myocarditis
MONDO:0001112	bubonic plague
MONDO:0001110	chronic pyelonephritis
MONDO:0021475	benign neoplasm of nasal cavity
MONDO:0014502	mendelian susceptibility to mycobacterial diseases due to complete ISG15 deficiency
MONDO:0001119	premature menopause
MONDO:0001118	Queensland tick typhus
MONDO:0004769	orbital plasma cell granuloma
MONDO:0004768	keratoconjunctivitis
MONDO:0004763	carotid artery dissection
MONDO:0004762	Taylor's syndrome
MONDO:0004760	urethral false passage
MONDO:0004767	vesiculitis
MONDO:0004766	status asthmaticus
MONDO:0004765	intrinsic asthma
MONDO:0004764	fibular collateral ligament bursitis
MONDO:0017900	mendelian susceptibility to mycobacterial diseases due to complete IFNgammaR2 deficiency
MONDO:0017362	neuralgic amyotrophy
MONDO:0017904	steroid dehydrogenase deficiency-dental anomalies syndrome
MONDO:0021158	gonococcal epididymo-orchitis
MONDO:0005580	esophagus squamous cell carcinoma
MONDO:0005581	AVL induced bursal lymphoma
MONDO:0005582	binge eating
MONDO:0005583	animal disease
MONDO:0005584	congenital left-sided heart lesions
MONDO:0005585	chemotherapy-induced hypertension
MONDO:0005586	head and neck neoplasia
MONDO:0005588	chemotherapy-induced oral mucositis
MONDO:0005589	thiopurine immunosuppressant-induced pancreatitis
MONDO:0001801	staphyloma posticum
MONDO:0001800	equatorial staphyloma
MONDO:0001803	myringitis bullosa hemorrhagica
MONDO:0001802	acute tympanitis
MONDO:0001805	female breast central part cancer
MONDO:0001804	anterior scleritis
MONDO:0001807	familial combined hyperlipidemia
MONDO:0001806	vaginal squamous tumor
MONDO:0001809	adhesions of uterus
MONDO:0001808	chronic subinvolution of uterus
MONDO:0010760	Xh antigen
MONDO:0010761	retinitis pigmentosa Y-linked
MONDO:0010766	46,XX testicular disorder of sex development
MONDO:0010767	spermatogenic failure, Y-linked, 2
MONDO:0010764	DFNY1
MONDO:0010765	46 XY gonadal dysgenesis
MONDO:0019791	recessive mitochondrial ataxia syndrome
MONDO:0014885	Hermansky-Pudlak syndrome 10; HPS10
MONDO:0000192	polyglucosan body myopathy
MONDO:0014447	Bardet-Biedl syndrome 19
MONDO:0014446	Bardet-Biedl syndrome 18
MONDO:0014445	Bardet-Biedl syndrome 17
MONDO:0014444	Bardet-Biedl syndrome 16
MONDO:0014443	Bardet-Biedl syndrome 15
MONDO:0014442	Bardet-Biedl syndrome 14
MONDO:0014441	Bardet-Biedl syndrome 13
MONDO:0014440	Bardet-Biedl syndrome 12
MONDO:0012870	chromosome 2q31.2 deletion syndrome
MONDO:0012871	Jervell and Lange-Nielsen syndrome 2
MONDO:0012872	THPH9
MONDO:0012873	Ehlers-Danlos syndrome, spondylocheirodysplastic type
MONDO:0012874	POROK6
MONDO:0012875	inflammatory bowel disease 21
MONDO:0014449	congenital analbuminemia
MONDO:0012877	MAFD8
MONDO:0000032	febrile seizures, familial
MONDO:0013872	prostate cancer, hereditary, 2
MONDO:0006909	pituitary dwarfism
MONDO:0010586	X-linked Ehlers-Danlos syndrome
MONDO:0010587	epidermodysplasia verruciformis, X-linked
MONDO:0015929	thoracic malformation
MONDO:0012015	NYS3
MONDO:0010582	diabetes insipidus, neurohypophyseal type
MONDO:0010583	Dyggve-Melchior-Clausen syndrome, X-linked
MONDO:0010580	immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome
MONDO:0010581	diabetes insipidus, nephrogenic, X-linked
MONDO:0010535	Bazex-DuprC)-Christol syndrome
MONDO:0010588	exudative vitreoretinopathy 2, X-linked
MONDO:0010589	Aarskog-Scott syndrome, X-linked
MONDO:0006466	thyroid gland spindle cell tumor with thymus-like differentiation
MONDO:0006467	thyroid gland squamous cell carcinoma
MONDO:0006464	thyroid gland mucosa-associated lymphoid tissue lymphoma
MONDO:0006465	thyroid gland oncocytic follicular carcinoma
MONDO:0006462	thyroid gland diffuse large b-cell lymphoma
MONDO:0006463	mucoepidermoid thyroid carcinoma
MONDO:0006460	thyroglossal duct cyst
MONDO:0008639	vascular helix of umbilical cord
MONDO:0006468	thyroid gland undifferentiated (anaplastic) carcinoma
MONDO:0006469	tibial adamantinoma
MONDO:0000604	autonomic peripheral neuropathy
MONDO:0000605	hypersensitivity reaction disease
MONDO:0000606	gluten allergy
MONDO:0000607	cutaneous T cell lymphoma
MONDO:0000600	nosophobia
MONDO:0000601	autoimmune disease of urogenital tract
MONDO:0000602	autoimmune disease of blood
MONDO:0000603	autoimmune disease of cardiovascular system
MONDO:0000608	familial juvenile hyperuricemic nephropathy
MONDO:0006323	non-seminomatous lesion
MONDO:0000030	epilepsy, nocturnal frontal lobe
MONDO:0011695	melanoma, uveal, susceptibility to, 1
MONDO:0007817	Ige responsiveness, atopic
MONDO:0011959	Sweet syndrome
MONDO:0017490	tibial hemimelia, unilateral
MONDO:0006602	porokeratosis
MONDO:0006603	reactive cutaneous fibrous lesion
MONDO:0013589	focal segmental glomerulosclerosis 6
MONDO:0006601	pityriasis rosea
MONDO:0013231	Leber congenital amaurosis 14
MONDO:0006607	sebaceous gland disease
MONDO:0006604	rosacea
MONDO:0006605	scalp dermatosis
MONDO:0013583	occipital pachygyria and polymicrogyria
MONDO:0013582	mosaic variegated aneuploidy syndrome 2
MONDO:0006608	seborrheic dermatitis
MONDO:0006609	seborrheic infantile dermatitis
MONDO:0013239	hereditary spastic paraplegia 41
MONDO:0013238	chromosome 17q23.1-q23.2 deletion syndrome
MONDO:0013585	hydrolethalus syndrome 2
MONDO:0013584	hereditary sensory neuropathy-deafness-dementia syndrome
MONDO:0021511	benign neoplasm of adrenal gland
MONDO:0021510	benign neoplasm of prostate
MONDO:0021513	benign neoplasm of tonsil
MONDO:0021512	benign neoplasm of thymus
MONDO:0021515	benign neoplasm of ethmoidal sinus
MONDO:0021514	benign neoplasm of pericardium
MONDO:0021517	benign neoplasm of trachea
MONDO:0021516	benign neoplasm of glottis
MONDO:0021518	benign neoplasm of hard palate
MONDO:0020219	corneogoniodysgenesis
MONDO:0012720	Krabbe disease, atypical, due to saposin a deficiency
MONDO:0012721	progressive myoclonic epilepsy type 3
MONDO:0018009	non-hypoproteinemic hypertrophic gastropathy
MONDO:0012723	Leber congenital amaurosis 10
MONDO:0012724	familial cold autoinflammatory syndrome 2
MONDO:0012725	lipoprotein glomerulopathy
MONDO:0017930	mixed sclerosing bone dystrophy with extra-skeletal manifestations
MONDO:0012727	Kawasaki disease
MONDO:0012728	Brugada syndrome 2
MONDO:0012729	erythrocytosis, familial, 4
MONDO:0018001	Inverse Klippel-TrC)naunay syndrome
MONDO:0018000	hereditary thrombocytosis with transverse limb defect
MONDO:0018007	mosaic genome-wide paternal uniparental disomy
MONDO:0018006	adult-onset distal myopathy due to VCP mutation
MONDO:0017938	X-linked cleft palate with or without ankyloglossia
MONDO:0017939	classic multiminicore myopathy
MONDO:0007387	Cornelia de Lange syndrome 1
MONDO:0011798	Hypoprebetalipoproteinemia, acanthocytosis, retinitis pigmentosa, and pallidal degeneration
MONDO:0012620	HPC10
MONDO:0013051	autosomal recessive cutis laxa type 2B
MONDO:0013050	lethal polymalformative syndrome, Boissel type
MONDO:0013053	microcephaly-facio-cardio-skeletal syndrome, Hadziselimovic type
MONDO:0013052	retinitis pigmentosa 42
MONDO:0017461	familial isolated clinodactyly of fingers
MONDO:0013054	microcephaly, growth retardation, cataract, hearing loss, and unusual appearance
MONDO:0013057	PSORS12
MONDO:0013056	epileptic encephalopathy with global cerebral demyelination
MONDO:0013059	Aicardi-Goutieres syndrome 5
MONDO:0013058	cystic leukoencephalopathy without megalencephaly
MONDO:0007610	gingival fibromatosis-hypertrichosis syndrome
MONDO:0015360	autosomal dominant hereditary axonal motor and sensory neuropathy
MONDO:0000345	Oropouche fever
MONDO:0007729	DDH1
MONDO:0000344	Ross River fever
MONDO:0013946	hypogonadotropic hypogonadism 15 with or without anosmia
MONDO:0017462	congenital pseudoarthrosis of the tibia
MONDO:0005266	diabetic retinopathy
MONDO:0014500	atrial conduction disease
MONDO:0000341	paralytic poliomyelitis
MONDO:0013192	SPDA3
MONDO:0012207	umbilicus, familial flat
MONDO:0000340	bulbospinal polio
MONDO:0005263	unipolar depression
MONDO:0005262	central nervous system cyst (disease)
MONDO:0017463	congenital pseudoarthrosis of the femur
MONDO:0010971	infundibulopelvic stenosis-multicystic kidney syndrome
MONDO:0021162	carotenemia
MONDO:0021163	kidney neoplasm
MONDO:0021164	posthitis
MONDO:0021165	paget disease
MONDO:0021166	inflammatory disease
MONDO:0021167	myositis
MONDO:0021168	hibernoma
MONDO:0021169	epithelioid hemangioma
MONDO:0010620	hypouricemia, familial renal, due to tubular hypersecretion
MONDO:0012184	Pierson syndrome
MONDO:0012185	spondylometaphyseal dysplasia, A4 type
MONDO:0012186	Fanconi anemia complementation group I
MONDO:0012187	Fanconi anemia complementation group J
MONDO:0012180	arrhythmogenic right ventricular dysplasia 9
MONDO:0012181	hereditary spastic paraplegia 27
MONDO:0012182	skeletal dysplasia, rhizomelic, with retinitis pigmentosa
MONDO:0012183	melanoma, cutaneous malignant, susceptibility to, 3
MONDO:0015196	vein of Galen aneurysm
MONDO:0012188	neuronal ceroid lipofuscinosis 9
MONDO:0012189	Amish infantile epilepsy syndrome
MONDO:0017464	congenital pseudoarthrosis of the fibula
MONDO:0010970	cardiac malformation, cleft lip/palate, microcephaly, and digital anomalies
MONDO:0004978	aortic valve stenosis
MONDO:0009499	Krabbe disease
MONDO:0004976	amyotrophic lateral sclerosis
MONDO:0009497	Kifafa seizure disorder
MONDO:0004974	adrenal gland pheochromocytoma
MONDO:0004975	Alzheimer's disease
MONDO:0004972	adenoma
MONDO:0004973	adenosquamous cell lung carcinoma
MONDO:0009490	Papillon-Lefevre disease
MONDO:0004971	adenoid cystic carcinoma
MONDO:0011578	familial papillary thyroid carcinoma with renal papillary neoplasia
MONDO:0011579	late-onset retinal degenration
MONDO:0011574	tetralogy of fallot syndrome, autosomal recessive
MONDO:0011575	Cerebrooculonasal syndrome
MONDO:0011576	familial hyperaldosteronism type II
MONDO:0011577	myopathy, proximal, and ophthalmoplegia
MONDO:0011570	Charcot-Marie-Tooth disease type 2B2
MONDO:0011571	deafness, autosomal dominant 39, with dentinogenesis imperfecta 1
MONDO:0011572	type 1 diabetes mellitus 18
MONDO:0011573	PSORS7
MONDO:0008368	autosomal dominant distal renal tubular acidosis
MONDO:0011795	anonychia-microcephaly syndrome
MONDO:0012623	MRT4
MONDO:0017752	defect in v-ATPase
MONDO:0002484	breast ductal carcinoma
MONDO:0019510	autosomal dominant medullary cystic kidney disease without hyperuricemia
MONDO:0019511	autosomal dominant medullary cystic kidney disease with hyperuricemia
MONDO:0019516	exudative vitreoretinopathy
MONDO:0019517	Waardenburg syndrome type 2
MONDO:0019514	hepatic veno-occlusive disease
MONDO:0002957	sarcomatoid basal cell carcinoma
MONDO:0017758	disorder of vitamin and non-protein cofactor absorption and transportB
MONDO:0003835	gastric cardia adenocarcinoma
MONDO:0002486	lobular neoplasia
MONDO:0012013	glaucoma-ectopia-microspherophakia-stiff joints-short stature syndrome
MONDO:0008363	Raindrop hypopigmentation
MONDO:0002487	breast granular cell tumor
MONDO:0008362	Ragweed sensitivity
MONDO:0002952	follicular basal cell carcinoma
MONDO:0008361	radius, aplasia of, with cleft lip/palate
MONDO:0007473	Duane retraction syndrome
MONDO:0003722	internal auditory canal meningioma
MONDO:0003723	blunt duct adenosis of breast
MONDO:0003720	kidney fibrosarcoma
MONDO:0003721	kidney osteogenic sarcoma
MONDO:0003726	apocrine adenosis of breast
MONDO:0002950	clear cell basal cell carcinoma
MONDO:0003724	non-proliferative fibrocystic change of the breast
MONDO:0003725	microglandular adenosis
MONDO:0011750	insulinoma tumor suppressor gene locus
MONDO:0011751	COPD, severe early onset
MONDO:0003728	breast fibrosarcoma
MONDO:0003729	aleukemic leukemia cutis
MONDO:0011754	familial hyperreninemic hypoaldosteronism type 2
MONDO:0011755	SLSN3
MONDO:0011756	Senior-Loken syndrome 4
MONDO:0011757	brachydactyly type A1B
MONDO:0008365	recombinant 8 syndrome
MONDO:0011797	infantile-onset ascending hereditary spastic paralysis
MONDO:0009474	isovaleric acid, Inability to smell
MONDO:0007804	Pallister-Hall syndrome
MONDO:0013945	peroxisome biogenesis disorder 9B
MONDO:0010033	generalized peeling skin syndrome
MONDO:0017010	partial duplication of the long arm of chromosome X
MONDO:0017468	congenital shoulder dislocation
MONDO:0010974	nephrotic syndrome, type 2
MONDO:0011549	hypotrichosis 1
MONDO:0007819	solitary median maxillary central incisor syndrome
MONDO:0013728	pregnancy loss, recurrent, susceptibility to, 2
MONDO:0011896	Parkinson disease 11, autosomal dominant, susceptibility to
MONDO:0011635	MNG3
MONDO:0007478	autosomal dominant Kenny-Caffey syndrome
MONDO:0015397	oculo-auriculo-vertebral spectrum
MONDO:0007479	dwarfism, Levi type
MONDO:0003960	pulmonary large cell neuroendocrine carcinoma
MONDO:0017013	trisomy 8p
MONDO:0017469	congenital elbow dislocation
MONDO:0016633	rare thrombotic disorder due to a constitutional coagulation factors defect
