drugbank_id	name	type	groups	atc_codes	categories	inchikey	inchi	inchikeys	synonyms	unii	uniis	external_identifiers	extra_names	brands	molecular_forula	molecular_formular_experimental	gene_sequence	amino_acid_sequence	sequence	description
DB10765	Ambrosia deltoidea pollen	biotech	['approved']	[]	[]			[]	['rabbit bush pollen extract']	O4AB4546TP	[]	[]	[]	[]						Ambrosia deltoidea pollen is the pollen of the Ambrosia deltoidea plant. Ambrosia deltoidea pollen is mainly used in allergenic testing.
DB10766	Sarcobatus vermiculatus pollen	biotech	['approved']	[]	[]			[]	['Greasewood pollen extract']	6532U64A3X	[]	[]	[]	[]						Sarcobatus vermiculatus pollen is the pollen of the Sarcobatus vermiculatus plant. Sarcobatus vermiculatus pollen is mainly used in allergenic testing.
DB10767	Atriplex canescens pollen	biotech	['approved']	[]	[]			[]	['wing scale pollen extract']	26U0BU8G83	[]	[]	[]	[]						Atriplex canescens pollen is the pollen of the Atriplex canescens plant. Atriplex canescens pollen is mainly used in allergenic testing.
DB10768	Artemisia absinthium pollen	biotech	['approved']	[]	[]			[]	['wormwood sage pollen extract']	81GS97HVFO	[]	[]	[]	[]						Artemisia absinthium pollen is the pollen of the Artemisia absinthium plant. Artemisia absinthium pollen is mainly used in allergenic testing.
DB10788	Bordetella pertussis filamentous hemagglutinin antigen (formaldehyde inactivated)	biotech	['approved']	[]	[]			[]	Bordetella pertussis filamentous hemagglutinin vaccine, inactivated|Filamentous haemagglutinin|Filamentous haemagglutinin adsorbed	8C367IY4EY	[]	[]	[]	[]						
DB10789	Bordetella pertussis pertactin antigen	biotech	['approved']	[]	[]			[]	Bordetella pertussis pertactin vaccine, inactivated|Pertactin|Pertactin adsorbed	63GD90PP8X	[]	[]	[]	[]						
DB10790	Bordetella pertussis fimbriae 2/3 antigen	biotech	['approved']	[]	[]			[]	['Bordetella pertussis fimbriae 2/3 vaccine, inactivated']	1O0600285A	[]	[]	[]	[]						
DB10795	Poliovirus type 1 antigen (formaldehyde inactivated)	biotech	['approved']	[]	[]			[]	Inactivated poliomyelitis vaccine (V.C.O.) type 1 Mahoney|Inactivated poliovirus type I|poliovirus vaccine inactivated, type 1 (Mahoney)	0LVY784C09	[]	[]	[]	[]						
DB10796	Poliovirus type 2 antigen (formaldehyde inactivated)	biotech	['approved']	[]	[]			[]	Inactivated poliomyelitis vaccine (D.C.O.) type 2 MEF1|Inactivated poliovirus type II|poliovirus vaccine inactivated, type 2 (MEF-1)	23JE9KDF4R	[]	[]	[]	[]						
DB10797	Poliovirus type 3 antigen (formaldehyde inactivated)	biotech	['approved']	[]	[]			[]	Inactivated poliomyelitis vaccine (V.C.O.) type 3 Saukett|Inactivated poliovirus type III|poliovirus vaccine inactivated, type 3 (Saukett)	459ROM8M9M	[]	[]	[]	[]						
DB10798	Neisseria meningitidis group a capsular polysaccharide diphtheria toxoid conjugate antigen	biotech	['approved']	[]	[]			[]	['Neisseria meningitidis serogroup A capsular polysaccharide diphtheria toxoid protein conjugate vaccine']	RE9A0H8OAB	[]	[]	[]	[]						
DB10799	Neisseria meningitidis group c capsular polysaccharide diphtheria toxoid conjugate antigen	biotech	['approved']	[]	[]			[]	['Neisseria meningitidis serogroup C capsular polysaccharide diphtheria toxoid protein conjugate vaccine']	2J57K2523T	[]	[]	[]	[]						
DB10800	Neisseria meningitidis group y capsular polysaccharide diphtheria toxoid conjugate antigen	biotech	['approved']	[]	[]			[]	['Neisseria meningitidis serogroup Y capsular polysaccharide diphtheria toxoid protein conjugate vaccine']	MI340WV90B	[]	[]	[]	[]						
DB10801	Neisseria meningitidis group w-135 capsular polysaccharide diphtheria toxoid conjugate antigen	biotech	['approved']	[]	[]			[]	['Neisseria meningitidis serogroup W-135 capsular polysaccharide diphtheria toxoid protein conjugate vaccine']	Z6R9D1D3KJ	[]	[]	[]	[]						
DB10802	Influenza a virus a/california/7/2009(h1n1)-like antigen (formaldehyde inactivated)	biotech	['approved']	[]	[]			[]	['Influenza Virus Vaccine, Inactivated A-California-07-2009 X-179A (H1N1) strain']	5I5HVC73I8	[]	[]	[]	[]						
DB10803	Salmonella typhi ty2 vi polysaccharide antigen	biotech	['approved']	[]	[]			[]	['Typhoid Vi Polysaccharide Vaccine, S typhi Ty2 strain']	7194H8W3KT	[]	[]	[]	[]						
DB10804	Bacillus calmette-guerin substrain connaught live antigen	biotech	['approved']	[]	[]			[]	['BCG, Live, Connaught Strain']	5H5854UBMZ	[]	[]	[]	[]						
DB10805	Yellow fever vaccine	biotech	['approved']	['J07BL01']	Antiinfectives for Systemic Use|Biological Products|Complex Mixtures|Vaccines|Viral Vaccines|Yellow Fever Vaccines			[]	Flavivirus yellow fever virus 17D-204 whole|Yellow fever virus 17D/tiantan live antigen|Yellow fever virus live antigen, A|Yellow fever virus strain 17D (live, attenuated)|Yellow fever virus strain 17D-204 live (attenuated) antigen|Yellow fever virus strain 17D-204 live antigen|Yellow fever, live attenuated	PY4EET359T	[]	['Drugs Product Database (DPD):7903']	[]	[]						
DB10807	Candida tropicalis	biotech	['approved']	[]	[]			[]	[]	Q222J2186W	[]	[]	[]	[]						Candida tropicalis is a fungus which can provoke allergic reactions. Candida tropicalis is used in allergenic testing.
DB10808	Mucor racemosus	biotech	['approved']	[]	[]			[]	['Mucor extract']	17RH99LQ7G	[]	[]	[]	[]						Mucor racemosus is a fungus which can provoke allergic reactions. Mucor racemosus extract is used in allergenic testing.
DB10809	Penicillium camemberti	biotech	['approved']	[]	[]			[]	[]	T069R9OPVG	[]	[]	[]	[]						Penicillium camemberti is a fungus which can provoke allergic reactions. Penicillium camemberti extract is used in allergenic testing.
DB10810	Penicillium expansum	biotech	['approved']	[]	[]			[]	[]	1XSC3BB35Z	[]	[]	[]	[]						Penicillium expansum is a fungus which can provoke allergic reactions. Penicillium expansum extract is used in allergenic testing.
DB10811	Penicillium italicum	biotech	['approved']	[]	[]			[]	[]	AZJ5XKM7W3	[]	[]	[]	[]						Penicillium italicum is a fungus which can provoke allergic reactions. Penicillium italicum extract is used in allergenic testing.
DB10812	Penicillium roqueforti	biotech	['approved']	[]	[]			[]	['Penicillium roquefortii allergenic extract']	7ORP6R724L	[]	[]	[]	[]						Penicillium roqueforti is a fungus which can provoke allergic reactions. Penicillium roqueforti extract is used in allergenic testing.
DB10813	Phoma destructiva	biotech	['approved']	[]	[]			[]	[]	A17SE577FM	[]	[]	[]	[]						Phoma destructiva is a fungus which can provoke allergic reactions. Phoma destructiva extract is used in allergenic testing.
DB10814	Rhizopus stolonifer	biotech	['approved']	[]	[]			[]	[]	FEE198DK4Q	[]	[]	[]	[]						Rhizopus stolonifer is a fungus which can provoke allergic reactions. Rhizopus stolonifer extract is used in allergenic testing.
DB10815	Fraxinus pennsylvanica pollen	biotech	['approved']	[]	[]			[]	['green ash pollen extract']	2WZG2G15WX	[]	[]	[]	[]						Fraxinus pennsylvanica pollen is the pollen of the Fraxinus pennsylvanica plant. Fraxinus pennsylvanica pollen is mainly used in allergenic testing.
DB10816	Atriplex confertifolia pollen	biotech	['approved']	[]	[]			[]	['shad scale pollen extract']	GG8WX068MX	[]	[]	[]	[]						Atriplex confertifolia pollen is the pollen of the Atriplex confertifolia plant. Atriplex confertifolia pollen is mainly used in allergenic testing.
DB10817	Passalora fulva	biotech	['approved']	[]	[]			[]	[]	HR6H5057CO	[]	[]	[]	[]						Passalora fulva is a fungus which can provoke allergic reactions. Passalora fulva extract is used in allergenic testing.
DB10818	Cochliobolus spicifer	biotech	['approved']	[]	[]			[]	[]	91M9RWP3TD	[]	[]	[]	[]						Cochliobolus spicifer is a fungus which can provoke allergic reactions. Cochliobolus spicifer extract is used in allergenic testing.
DB10819	Myrothecium verrucaria	biotech	['approved']	[]	[]			[]	['gliocladium allergenic extract']	W5U19AK212	[]	[]	[]	[]						Myrothecium verrucaria is a fungus which can provoke allergic reactions. Myrothecium verrucaria extract is used in allergenic testing.
DB10820	Hypomyces perniciosus	biotech	['approved']	[]	[]			[]	[]	6K41G30A6U	[]	[]	[]	[]						Hypomyces perniciosus is a fungus which can provoke allergic reactions. Hypomyces perniciosus extract is used in allergenic testing.
DB10821	Neurospora crassa	biotech	['approved']	[]	[]			[]	[]	1X92VM01YP	[]	[]	[]	[]						Neurospora crassa is a fungus which can provoke allergic reactions. Neurospora crassa extract is used in allergenic testing.
DB10822	Paecilomyces variotii	biotech	['approved']	[]	[]			[]	[]	KO7V58BY40	[]	[]	[]	[]						Paecilomyces variotii is a fungus which can provoke allergic reactions. Paecilomyces variotii extract is used in allergenic testing.
DB10823	Microascus brevicaulis	biotech	['approved']	[]	[]			[]	[]	DHI513VXU7	[]	[]	[]	[]						Microascus brevicaulis is a fungus which can provoke allergic reactions. Microascus brevicaulis extract is used in allergenic testing.
DB10824	Colletotrichum coccodes	biotech	['approved']	[]	[]			[]	[]	Y0M7LGE3Z8	[]	[]	[]	[]						Colletotrichum coccodes is a fungus which can provoke allergic reactions. Colletotrichum coccodes extract is used in allergenic testing.
DB10825	Pleospora herbarum	biotech	['approved']	[]	[]			[]	[]	0N3Z1P4B2W	[]	[]	[]	[]						Pleospora herbarum is a fungus which can provoke allergic reactions. Pleospora herbarum extract is used in allergenic testing.
DB10826	Streptomyces griseus	biotech	['approved']	[]	[]			[]	[]	G0O5980Z7W	[]	[]	[]	[]						Streptomyces griseus allergenic extract is used in allergenic testing.
DB10827	Trichoderma viride	biotech	['approved']	[]	[]			[]	[]	T8678F0P0Q	[]	[]	[]	[]						Trichoderma viride is a fungus which can provoke allergic reactions. Trichoderma viride extract is used in allergenic testing.
DB10828	Trichophyton schoenleinii	biotech	['approved']	[]	[]			[]	[]	Z4MD1809H1	[]	[]	[]	[]						Trichophyton schoenleinii is a fungus which can provoke allergic reactions. Trichophyton schoenleinii extract is used in allergenic testing.
DB10829	Basil	biotech	['approved']	[]	[]			[]	[]	2U0KZP0FDW	[]	[]	[]	[]						Basil allergenic extract is used in allergenic testing.
DB10830	Mung bean	biotech	['approved']	[]	[]			[]	[]	1LIB31N73G	[]	[]	[]	[]						Mung bean allergenic extract is used in allergenic testing.
DB10831	Betula papyrifera pollen	biotech	['approved']	[]	[]			[]	['paper birch pollen extract']	3538FNV8AY	[]	[]	[]	[]						Betula papyrifera pollen is the pollen of the Betula papyrifera plant. Betula papyrifera pollen is mainly used in allergenic testing.
DB10832	Betula occidentalis pollen	biotech	['approved']	[]	[]			[]	['water birch pollen extract']	R889N2L976	[]	[]	[]	[]						Betula occidentalis pollen is the pollen of the Betula occidentalis plant. Betula occidentalis pollen is mainly used in allergenic testing.
DB10833	Betula alleghaniensis pollen	biotech	['approved']	[]	[]			[]	['yellow birch pollen extract']	3R393IX840	[]	[]	[]	[]						Betula alleghaniensis pollen is the pollen of the Betula alleghaniensis plant. Betula alleghaniensis pollen is mainly used in allergenic testing.
DB10834	Ustilago cynodontis	biotech	['approved']	[]	[]			[]	['Bermuda grass smut extract']	0V3J4YEX2W	[]	[]	[]	[]						Ustilago cynodontis is a fungus which can provoke allergic reactions. Ustilago cynodontis extract is used in allergenic testing.
DB10835	Ustilago nuda hordei	biotech	['approved']	[]	[]			[]	Barley smut extract|Ustilago nuda	9Y53ZS6I82	[]	[]	[]	[]						Ustilago nuda hordei is a fungus which can provoke allergic reactions. Ustilago nuda hordei extract is used in allergenic testing.
DB10836	Bromus secalinus pollen	biotech	['approved']	[]	[]			[]	['cheat grass pollen extract']	Q4T1SJ3046	[]	[]	[]	[]						Bromus secalinus pollen is the pollen of the Bromus secalinus plant. Bromus secalinus pollen is mainly used in allergenic testing.
DB10837	Beta vulgaris pollen	biotech	['approved']	[]	[]			[]	['sugar beet pollen extract']	W7NU4B5CIY	[]	[]	[]	[]						Beta vulgaris pollen is the pollen of the Beta vulgaris plant. Beta vulgaris pollen is mainly used in allergenic testing.
DB10838	Chenopodium botrys pollen	biotech	['approved']	[]	[]			[]	['Jerusalem oak pollen extract']	IVU789297D	[]	[]	[]	[]						Chenopodium botrys pollen is the pollen of the Chenopodium botrys plant. Chenopodium botrys pollen is mainly used in allergenic testing.
DB10839	Mycocladus corymbiferus	biotech	['approved']	[]	[]			[]	[]	1M4E76V32I	[]	[]	[]	[]						Mycocladus corymbiferus is a fungus which can provoke allergic reactions. Mycocladus corymbiferus extract is used in allergenic testing.
DB10840	Acrothecium robustum	biotech	['approved']	[]	[]			[]	[]	C91ZMT66YA	[]	[]	[]	[]						Acrothecium robustum is a fungus which can provoke allergic reactions. Acrothecium robustum extract is used in allergenic testing.
DB10841	Humicola grisea	biotech	['approved']	[]	[]			[]	[]	RZ55S3AQOJ	[]	[]	[]	[]						Humicola grisea allergenic extract is used in allergenic testing.
DB10842	Microsporum audouinii	biotech	['approved']	[]	[]			[]	[]	B7B86Y84R8	[]	[]	[]	[]						Microsporum audouinii is a fungus which can provoke allergic reactions. Microsporum audouinii extract is used in allergenic testing.
DB10843	Microsporum canis	biotech	['approved']	[]	[]			[]	[]	N4F4RQ7BY7	[]	[]	[]	[]						Microsporum canis is a fungus which can provoke allergic reactions. Microsporum canis extract is used in allergenic testing.
DB10844	Apiospora montagnei	biotech	['approved']	[]	[]			[]	[]	49VI1ZSO06	[]	[]	[]	[]						Apiospora montagnei is a fungus which can provoke allergic reactions. Apiospora montagnei extract is used in allergenic testing.
DB10845	Phycomyces blakesleeanus	biotech	['approved']	[]	[]			[]	['Algal fungi allergenic extract']	41Y752Y34M	[]	[]	[]	[]						Phycomyces blakesleeanus is a fungus which can provoke allergic reactions. Phycomyces blakesleeanus extract is used in allergenic testing.
DB10846	Sporotrichum pruinosum	biotech	['approved']	[]	[]			[]	['white-rot fungus extract']	H20KU95UBG	[]	[]	[]	[]						Sporotrichum pruinosum is a fungus which can provoke allergic reactions. Sporotrichum pruinosum extract is used in allergenic testing.
DB10847	Stachybotrys chartarum	biotech	['approved']	[]	[]			[]	[]	HJ4L70T1ZP	[]	[]	[]	[]						Stachybotrys chartarum is a fungus which can provoke allergic reactions. Stachybotrys chartarum extract is used in allergenic testing.
DB10848	Syncephalastrum racemosum	biotech	['approved']	[]	[]			[]	[]	2VWV12V9WR	[]	[]	[]	[]						Syncephalastrum racemosum is a fungus which can provoke allergic reactions. Syncephalastrum racemosum extract is used in allergenic testing.
DB10849	Tetracoccosporium paxianum	biotech	['approved']	[]	[]			[]	[]	KSY1AWN59I	[]	[]	[]	[]						Tetracoccosporium paxianum is a fungus which can provoke allergic reactions. Tetracoccosporium paxianum extract is used in allergenic testing.
DB10850	Verticillium albo-atrum	biotech	['approved']	[]	[]			[]	[]	X92O101CS2	[]	[]	[]	[]						Verticillium albo-atrum is a fungus which can provoke allergic reactions. Verticillium albo-atrum extract is used in allergenic testing.
DB10851	White catfish	biotech	['approved']	[]	[]			[]	['Catfish']	EFN1AL1YP0	[]	[]	[]	[]						White catfish allergenic extract is used in allergenic testing.
DB10852	Carob	biotech	['approved']	[]	Antidiarrheals|Biological Products|Biomedical and Dental Materials|Biopolymers|Carbohydrates|Chemical Actions and Uses|Complex Mixtures|Gastrointestinal Agents|Macromolecular Substances|Manufactured Materials|Pharmacologic Actions|Plant Exudates|Polymers|Polysaccharides|Specialty Uses of Chemicals|Technology, Industry, and Agriculture|Therapeutic Uses			[]	[]	5MG5Z946UO	[]	[]	[]	[]						Carob allergenic extract is used in allergenic testing.
DB10853	Sweet cherry	biotech	['approved']	[]	[]			[]	[]	93T4562ZI3	[]	[]	[]	[]						Sweet cherry allergenic extract is used in allergenic testing.
DB10856	Bos taurus hair	biotech	['approved']	[]	[]			[]	[]	TOQ97Z8644	[]	[]	[]	[]						Bos taurus hair is used in allergenic testing.
DB10857	Serinus canaria feather	biotech	['approved']	[]	[]			[]	['canary feather extract']	9EL3384IQY	[]	[]	[]	[]						Canary feather is used in allergenic testing.
DB10858	Melilotus albus pollen	biotech	['approved']	[]	[]			[]	['white sweet clover pollen extract']	9L67M8B78R	[]	[]	[]	[]						Melilotus albus pollen is the pollen of the Melilotus albus plant. Melilotus albus pollen is mainly used in allergenic testing.
DB10859	Melilotus officinalis pollen	biotech	['approved']	[]	[]			[]	['yellow sweet clover pollen extract']	UVC3Z60VTX	[]	[]	[]	[]						Melilotus officinalis pollen is the pollen of the Melilotus officinalis plant. Melilotus officinalis pollen is mainly used in allergenic testing.
DB10860	Typha latifolia pollen	biotech	['approved']	[]	[]			[]	['broadleaf cattail pollen extract']	341PDX5PLM	[]	[]	[]	[]						Typha latifolia pollen is the pollen of the Typha latifolia plant. Typha latifolia pollen is mainly used in allergenic testing.
DB10861	Atlantic cod	biotech	['approved']	[]	[]			[]	[]	RPX7J99EXW	[]	[]	[]	[]						Atlantic cod allergenic extract is used in allergenic testing.
DB10862	Red currant	biotech	['approved']	[]	[]			[]	[]	Q5YG47WU3D	[]	[]	[]	[]						Red currant allergenic extract is used in allergenic testing.
DB10864	Cumin	biotech	['approved']	[]	[]			[]	[]	AG9BNA51DQ	[]	[]	[]	[]						Cumin allergenic extract is used in allergenic testing.
DB10865	Cladosporium herbarum	biotech	['approved']	[]	[]			[]	[]	O64JF11198	[]	[]	[]	[]						Cladosporium herbarum is a fungus which can provoke allergic reactions. Cladosporium herbarum extract is used in allergenic testing.
