hpo id 	 hpo name 	 umls cui 
HP:0007268	aprosencephaly	C0431349
HP:0007269	spinal muscular atrophy	C0026847
HP:0007270	atypical absence seizures	C0595948
HP:0007271	occipital myelomeningocele	C4024912
HP:0007272	progressive psychomotor deterioration	C1856565
HP:0007274	recurrent bacterial meningitis	C1845604
HP:0007277	paucity of anterior horn motor neurons	C2673351
HP:0007280	acute infantile spinal muscular atrophy	C4024911
HP:0007281	developmental stagnation	C1848980
HP:0007285	facial palsy secondary to cranial hyperostosis	C1849260
HP:0007286	horizontal jerk nystagmus	C4024910
HP:0007289	limb fasciculations	C1854657
HP:0007291	posterior fossa cyst	C1857353
HP:0007293	anterior sacral meningocele	C1867776
HP:0007295	chaotic rapid conjugate ocular movements	C4024909
HP:0007299	dysfunction of lateral corticospinal tracts	C1832671
HP:0007301	oromotor apraxia	C4021845
HP:0007302	bipolar affective disorder	C0005586
HP:0007305	cns demyelination	C0338474
HP:0007307	rapid neurologic deterioration	C4024908
HP:0007308	extrapyramidal dyskinesia	C1848528
HP:0007311	short stepped shuffling gait	C3805715
HP:0007313	cerebral degeneration	C0154671
HP:0007314	white matter neuronal heterotopia	C1855774
HP:0007321	deep white matter hypodensities	C1856979
HP:0007325	generalized dystonia	C1848954
HP:0007326	progressive choreoathetosis	C1860216
HP:0007327	mixed demyelinating and axonal polyneuropathy	C4024907
HP:0007328	impaired pain sensation	C1837522
HP:0007330	frontal encephalocele	C0431289
HP:0007332	hemifacial seizures	C4024906
HP:0007333	hypoplasia of the frontal lobes	C1849172
HP:0007334	generalized tonic-clonic seizures with focal onset	C0877017
HP:0007335	recurrent encephalopathy	C1850719
HP:0007338	hypermetric saccades	C0423083
HP:0007340	lower limb muscle weakness	C0427068|C1836296
HP:0007341	diffuse swelling of cerebral white matter	C1858855
HP:0007343	abnormal morphology of the limbic system	C1863392
HP:0007344	atrophy/degeneration involving the spinal cord	C1843858
HP:0007346	subcortical white matter calcifications	C1851430
HP:0007348	hypoplasia of the pyramidal tract	C1850871
HP:0007350	hyperreflexia in upper limbs	C1843175
HP:0007351	upper limb postural tremor	C1867138
HP:0007352	cerebellar calcifications	C1851431
HP:0007354	amyotrophic lateral sclerosis	C0002736
HP:0007359	focal seizures	C0751495
HP:0007360	aplasia/hypoplasia of the cerebellum	C3279222
HP:0007361	abnormality of the pons	C4024905
HP:0007366	atrophy/degeneration affecting the brainstem	C4024900
HP:0007370	aplasia/hypoplasia of the corpus callosum	C1861866
HP:0007371	corpus callosum atrophy	C0431370
HP:0007372	atrophy/degeneration involving the corticospinal tracts	C4024897
HP:0007375	abnormality of the septum pellucidum	C4024894
HP:0007378	neoplasm of the gastrointestinal tract	C0017185
HP:0007380	facial telangiectasia	C0858684
HP:0007381	congenital exfoliative erythroderma	C4024892
HP:0007383	congenital localized absence of skin	C2673597
HP:0007384	aberrant melanosome maturation	C1969516
HP:0007385	aplasia cutis congenita of scalp	C1855698|C4048801|C4072857|C4072858
HP:0007387	hypoplastic sweat glands	C1832455
HP:0007390	hyperkeratosis with erythema	C4024891
HP:0007392	excessive wrinkled skin	C4024890
HP:0007394	prominent superficial blood vessels	C1848771
HP:0007395	postnatal-onset ichthyosiform erythroderma	C4021576
HP:0007396	early cutaneous photosensitivity	C4024889
HP:0007397	axillary apocrine gland hypoplasia	C1867003
HP:0007398	asymmetric, linear skin defects	C4024888
HP:0007400	irregular hyperpigmentation	C1860236
HP:0007401	macular atrophy	C1288283
HP:0007402	areas of hypopigmentation and hyperpigmentation that do not follow blaschko lines	C4024886
HP:0007403	hypertrophy of skin of soles	C1867617
HP:0007404	nonepidermolytic palmoplantar keratoderma	C1833030
HP:0007406	hyperpigmentation of eyelids	C0155211|C0854438|C4280440
HP:0007407	excessive skin wrinkling on dorsum of hands and fingers	C1837467
HP:0007408	tegumentary leishmaniasis susceptibility	C2748501
HP:0007410	palmoplantar hyperhidrosis	C1274743
HP:0007411	hypoplastic-absent sebaceous glands	C1844617
HP:0007412	macular hyperpigmented dermopathy	C4024885
HP:0007413	nevus flammeus of the forehead	C1848850
HP:0007414	neonatal wrinkled skin of hands and feet	C4024884
HP:0007417	discoid lupus rash	C0024138
HP:0007418	alopecia totalis	C0263504
HP:0007420	spontaneous hematomas	C1697453
HP:0007421	telangiectases of the cheeks	C3554587
HP:0007425	hyperextensible skin of face	C4024883
HP:0007427	reticulated skin pigmentation	C3279575|C3279601
HP:0007428	telangiectasia of the oral mucosa	C4024882
HP:0007429	few cafe-au-lait spots	C4024881
HP:0007430	generalized edema	C1850534
HP:0007431	congenital ichthyosiform erythroderma	C0079583
HP:0007432	intermittent generalized erythematous papular rash	C2749995
HP:0007434	plaque-like facial hemangioma	C1847884
HP:0007435	diffuse palmoplantar keratoderma	C0022584
HP:0007436	hair-nail ectodermal dysplasia	C4024880
HP:0007437	multiple cutaneous leiomyomas	C1708350
HP:0007438	mottled pigmentation of the trunk and proximal extremities	C1851551
HP:0007439	generalized keratosis follicularis	C4024879
HP:0007440	generalized hyperpigmentation	C4024878
HP:0007441	hyperpigmented/hypopigmented macules	C4024877
HP:0007443	partial albinism	C0080024
HP:0007446	palmoplantar blistering	C4024876
HP:0007447	diffuse palmoplantar hyperkeratosis	C4021575
HP:0007448	hyperkeratosis over edematous areas	C1835253
HP:0007449	confetti-like hypopigmented macules	C1851705
HP:0007450	increased groin pigmentation with raindrop depigmentation	C4024875
HP:0007451	ipsilateral lack of facial sweating	C4024874
HP:0007452	midface capillary hemangioma	C1849377
HP:0007453	flexural lichenification	C4024873
HP:0007455	adermatoglyphia	C1852150
HP:0007456	progressive reticulate hyperpigmentation	C4024872
HP:0007457	prominent veins on trunk	C4024871
HP:0007459	generalized anhidrosis	C4024869
HP:0007460	autoamputation of digits	C1852289
HP:0007461	hemangiomatosis	C1384590
HP:0007462	bitot spots of the conjunctiva	C0423178|C4024868
HP:0007464	sparse facial hair	C2017869
HP:0007465	honeycomb palmoplantar keratoderma	C1866032
HP:0007466	midfrontal capillary hemangioma	C1859339
HP:0007468	perifollicular hyperkeratosis	C4024867
HP:0007469	palmoplantar cutis gyrata	C1851797
HP:0007470	periarticular subcutaneous nodules	C3806306
HP:0007471	axillary and groin hyperpigmentation and hypopigmentation	C4024866
HP:0007473	crusting erythematous dermatitis	C1868496
HP:0007475	congenital bullous ichthyosiform erythroderma	C0079153
HP:0007476	anhidrotic ectodermal dysplasia	C1706004
HP:0007477	abnormal dermatoglyphics	C0432333
HP:0007479	congenital nonbullous ichthyosiform erythroderma	C0079154
HP:0007480	decreased sweating due to autonomic dysfunction	C1868527
HP:0007481	hyperpigmented nevi	C0746889
HP:0007482	generalized papillary lesions	C4024865
HP:0007483	depigmentation/hyperpigmentation of skin	C4024864
HP:0007485	absence of subcutaneous fat	C0241267
HP:0007486	cavernous hemangioma of the face	C1332863
HP:0007488	diffuse skin atrophy	C4024863
HP:0007489	diffuse telangiectasia	C1265776
HP:0007490	linear arrays of macular hyperkeratoses in flexural areas	C1866031
HP:0007494	discrete 2 to 5-mm hyper- and hypopigmented macules	C1851552
HP:0007495	prematurely aged appearance	C1857656
HP:0007497	focal friction-related palmoplantar hyperkeratosis	C1835654
HP:0007499	recurrent staphylococcal infections	C4024862
HP:0007500	decreased number of sweat glands	C4021574
HP:0007501	streaks of hyperkeratosis along each finger onto the palm	C4024861
HP:0007502	follicular hyperkeratosis	C0334013
HP:0007503	generalized ichthyosis	C3552528
HP:0007504	diffuse slow skin atrophy	C4024860
HP:0007505	progressive hyperpigmentation	C4024859
HP:0007506	congenital absence of skin of limbs	C4024858
HP:0007508	punctate palmar hyperkeratosis	C4024857
HP:0007509	patchy hypo- and hyperpigmentation	C4021573
HP:0007510	focal dermal aplasia/hypoplasia	C1834069
HP:0007511	mottled pigmentation of photoexposed areas	C3151964
HP:0007513	generalized hypopigmentation	C1849923
HP:0007514	edema of the dorsum of hands	C2732374|C2751873
HP:0007515	hypoplastic pilosebaceous units	C1832454
HP:0007516	redundant skin on fingers	C4024856
HP:0007517	palmoplantar cutis laxa	C1856714
HP:0007519	lack of subcutaneous fatty tissue	C4024855
HP:0007521	irregular hyperpigmentation of back	C4024854
HP:0007522	increased number of skin folds	C4024853
HP:0007524	atypical neurofibromatosis	C0220695
HP:0007525	yellow subcutaneous tissue covered by thin, scaly skin	C1850533
HP:0007526	hypopigmented skin patches on arms	C4024852
HP:0007529	hidrotic ectodermal dysplasia	C0162361
HP:0007530	punctate palmoplantar hyperkeratosis	C4024851
HP:0007534	congenital posterior occipital alopecia	C4024850
HP:0007535	hypopigmented streaks	C1866244
HP:0007536	aplasia cutis congenita of midline scalp vertex	C4024849
HP:0007537	severe photosensitivity	C1849186
HP:0007541	frontal cutaneous lipoma	C1850970
HP:0007542	absent pigmentation of the ventral chest	C4024848
HP:0007543	epidermal hyperkeratosis	C1848773
HP:0007544	piebaldism	C0080024
HP:0007545	congenital palmoplantar keratosis	C1855633
HP:0007546	linear hyperpigmentation	C3278658
HP:0007548	palmoplantar keratosis with erythema and scale	C1843294
HP:0007549	desquamation of skin soon after birth	C1842714
HP:0007550	hypohidrosis or hyperhidrosis	C4021831
HP:0007552	abnormal subcutaneous fat tissue distribution	C1859347
HP:0007553	congenital symmetrical palmoplantar keratosis	C1855459
HP:0007556	plantar hyperkeratosis	C1856954
HP:0007559	localized epidermolytic hyperkeratosis	C1721006
HP:0007560	unusual dermatoglyphics	C4024846
HP:0007561	telangiectases in sun-exposed and nonexposed skin	C1868184
HP:0007565	multiple cafe-au-lait spots	C1861975
HP:0007566	index finger dermatoglyphic radial loop	C4024845
HP:0007569	generalized seborrheic dermatitis	C4024844
HP:0007570	hyperkeratosis lenticularis perstans	C0263420
HP:0007572	hyperpigmented streaks	C1866245
HP:0007573	late onset atopic dermatitis	C4024843|C4280439
HP:0007574	generalized bronze hyperpigmentation	C2939074|C4024842
HP:0007576	palmar neurofibromas	C4024841
HP:0007581	mediosternal, longitudinal streak of hypopigmentation	C4024840
HP:0007583	telangiectasia macularis eruptiva perstans	C0263402
HP:0007585	skin fragility with non-scarring blistering	C1851562
HP:0007586	telangiectases producing marbled skin	C4024839
HP:0007587	numerous pigmented freckles	C1968565
HP:0007588	reticular hyperpigmentation	C1851972
HP:0007589	aplasia cutis congenita on trunk or limbs	C1863496
HP:0007590	aplasia cutis congenita over posterior parietal area	C1863495
HP:0007592	aplasia/hypoplastia of the eccrine sweat glands	C1844618
HP:0007595	redundant skin in infancy	C1835587
HP:0007596	painful subcutaneous lipomas	C4024838
HP:0007597	congenital palmoplantar keratodermia	C4024837
HP:0007598	bilateral single transverse palmar creases	C1862095
HP:0007599	generalized reticulate brown pigmentation	C4024836
HP:0007601	midline facial capillary hemangioma	C1840310
HP:0007602	complex palmar dermatoglyphic pattern	C4024835
HP:0007603	freckles in sun-exposed areas	C1859923
HP:0007605	excessive wrinkling of palmar skin	C4021572
HP:0007606	multiple cutaneous malignancies	C4024834
HP:0007607	hypohidrotic ectodermal dysplasia	C0162359
HP:0007608	abnormal palmar dermal ridges	C4024833
HP:0007609	hypoproteinemic edema	C4024832
HP:0007610	blotching pigmentation of the skin	C4024831
HP:0007613	spinous keratoses of palms and soles	C4024830
HP:0007616	nevus flammeus nuchae	C0860468|C4024829|C4280438
HP:0007617	fine, reticulate skin pigmentation	C4024828
HP:0007618	subcutaneous calcification	C0263625
HP:0007620	cutaneous leiomyoma	C0346064
HP:0007621	telangiectasia of extensor surfaces	C4024827
HP:0007623	pigmentation anomalies of sun-exposed skin	C4024826
HP:0007626	mandibular osteomyelitis	C1290708
HP:0007627	mandibular condyle aplasia	C0399570|C4280429|C4280430|C4280431|C4280432|C4280433|C4280434|C4280435|C4280436|C4280437
HP:0007628	mandibular condyle hypoplasia	C0399572|C4280423|C4280424|C4280425|C4280426|C4280427|C4280428
HP:0007633	bilateral microphthalmos	C1843496|C4280421|C4280422
HP:0007634	nonarteritic anterior ischemic optic neuropathy	C1852242
HP:0007641	dyschromatopsia	C0858618
HP:0007642	congenital stationary night blindness	C0339535|C1306122|C3551052|C4048798
HP:0007643	peripheral traction retinal detachment	C4024825
HP:0007646	absent lower eyelashes	C4024824
HP:0007647	congenital extraocular muscle anomaly	C4024823
HP:0007648	punctate cataract	C0271165|C1969675
HP:0007649	congenital hypertrophy of retinal pigment epithelium	C0339555
HP:0007650	progressive ophthalmoplegia	C2062713
HP:0007651	ectropion of lower eyelids	C0521736|C4020808
HP:0007655	eversion of lateral third of lower eyelids	C1835801
HP:0007656	lacrimal gland aplasia	C4024822
HP:0007657	diffuse nuclear cataract	C4024821
HP:0007658	large hyperpigmented retinal spots	C4024820
HP:0007661	abnormality of chorioretinal pigmentation	C4024819
HP:0007663	reduced visual acuity	C0234632
HP:0007665	curly eyelashes	C2673670
HP:0007667	cystic retinal degeneration	C1839362
HP:0007668	impaired pursuit initiation and maintenance	C1969722
HP:0007670	abnormal vestibulo-ocular reflex	C4021571
HP:0007675	progressive night blindness	C4024818
HP:0007676	hypoplasia of the iris	C0344539
HP:0007677	vitelliform-like macular lesions	C0339510|C4024817
HP:0007678	lacrimal duct stenosis	C0238300
HP:0007680	depigmented fundus	C4024816
HP:0007685	peripheral retinal avascularization	C1851406
HP:0007686	abnormal pupillary function	C0917967
HP:0007687	unilateral ptosis	C1866806
HP:0007688	undetectable light- and dark-adapted electroretinogram	C4021570
HP:0007690	map-dot-fingerprint corneal dystrophy	C0271285
HP:0007695	abnormal pupillary light reflex	C1970591
HP:0007697	hypoplasia of the lower eyelids	C4024814|C4280270|C4280420
HP:0007700	anterior segment dysgenesis	C0266525
HP:0007702	pigmentary retinal deposits	C1328514
HP:0007703	abnormality of retinal pigmentation	C1720508|C1862475
HP:0007704	paroxysmal involuntary eye movements	C1847515
HP:0007705	corneal degeneration	C0155118
HP:0007707	congenital primary aphakia	C1853230
HP:0007708	absent inner eyelashes	C4024812
HP:0007709	band-shaped corneal dystrophy	C0155120
HP:0007710	peripheral vitreous opacities	C4024811
HP:0007713	juvenile zonular cataracts	C1849324
HP:0007715	weak extraocular muscles	C1859436
HP:0007716	intraocular melanoma	C0220633
HP:0007717	chronic irritative conjunctivitis	C4024810
HP:0007720	flat cornea	C0344529
HP:0007721	saccular conjunctival dilatations	C3277464
HP:0007722	retinal pigment epithelial atrophy	C1840457
HP:0007727	opacification of the corneal epithelium	C1849198
HP:0007728	congenital miosis	C1303009
HP:0007730	iris hypopigmentation	C0154920
HP:0007731	chorioretinal dysplasia	C4024809
HP:0007732	lacrimal gland hypoplasia	C1863200
HP:0007733	laterally curved eyebrow	C1846266
HP:0007734	enlarged lacrimal glands	C1867030
HP:0007737	bone spicule pigmentation of the retina	C1836926
HP:0007738	uncontrolled eye movements	C1854686
HP:0007740	long eyelashes in irregular rows	C1850640
HP:0007744	iridoretinal coloboma	C2673457
HP:0007747	monocular horizontal nystagmus	C4024807
HP:0007748	irido-fundal coloboma	C4024806
HP:0007750	hypoplasia of the fovea	C2673946|C4072863
HP:0007754	macular dystrophy	C0730292
HP:0007755	juvenile epithelial corneal dystrophy	C0339277
HP:0007756	slitlike anterior chamber angles in children	C4024805
HP:0007758	congenital visual impairment	C4024804
HP:0007759	opacification of the corneal stroma	C0423250|C1856661
HP:0007760	crystalline corneal dystrophy	C0271287
HP:0007761	pericentral scotoma	C1321308
HP:0007763	retinal telangiectasia	C0154835
HP:0007765	deep anterior chamber	C0423280
HP:0007766	optic disc hypoplasia	C1298695
HP:0007768	central retinal vessel vascular tortuosity	C4021569
HP:0007769	peripheral retinal degeneration	C1320640
HP:0007770	hypoplasia of the retina	C1854685
HP:0007772	impaired smooth pursuit	C1837458|C1848530
HP:0007773	vitreoretinopathy	C1850109
HP:0007774	hypoplasia of the ciliary body	C1836890
HP:0007776	sparse lower eyelashes	C1835148
HP:0007777	chorioretinal scar	C0008512
HP:0007778	posterior retinal neovascularization	C4024803
