chemical	name	molecular_weight	SMILES_string
CIDm00002266	azelaic acid	188.22094	C(CCCC(=O)O)CCCC(=O)O
CIDm00002267	azelastine	381.89846	CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl
CIDm00002269	azithromycin	748.98448	CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O
CIDm00002274	aztreonam	435.43278	CC1C(C(=O)N1S(=O)(=O)O)NC(=O)C(=NOC(C)(C)C(=O)O)C2=CSC(=N2)N
CIDm00002284	baclofen	213.66078	C1=CC(=CC=C1C(CC(=O)O)CN)Cl
CIDm00002307	beclomethasone dipropionate	521.04218	CCC(=O)OCC(=O)C1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)Cl)O)C)C)OC(=O)CC
CIDm00002308	beclomethasone	408.91566	CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)Cl)C
CIDm00002311	benazepril	424.48952	CCOC(=O)C(CCC1=CC=CC=C1)NC2CCC3=CC=CC=C3N(C2=O)CC(=O)O
CIDm00002315	bendrofluazide	421.41457	C1=CC=C(C=C1)CC2NC3=C(C=C(C(=C3)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N2
CIDm00002337	benzocaine	165.18914	CCOC(=O)C1=CC=C(C=C1)N
CIDm00002341	benzphetamine	239.35534	CC(CC1=CC=CC=C1)N(C)CC2=CC=CC=C2
CIDm00002344	benztropine	307.4293	CN1C2CCC1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4
CIDm00002345	benzyl ester	212.24388	C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2
CIDm00002349	penicillin	334.39012	CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
CIDm00002350	bepotastine	388.8878	C1CN(CCC1OC(C2=CC=C(C=C2)Cl)C3=CC=CC=N3)CCCC(=O)O
CIDm00002351	bepridil	366.53956	CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3
CIDm00002366	betahistine	136.19428	CNCCC1=CC=CC=N1
CIDm00002367	dexamethasone	472.440965	CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COP(=O)(O)O)O)C)O)F)C
CIDm00002369	betaxolol	307.42776	CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O
CIDm00002370	bethanechol	161.22208	CC(C[N+](C)(C)C)OC(=O)N
CIDm00002375	bicalutamide	430.373373	CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O
CIDm00002391	lacO	361.39056	CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3
CIDm00002405	bisoprolol	325.44304	CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O
CIDm00002431	bretylium	243.16338	CC[N+](C)(C)CC1=CC=CC=C1Br
CIDm00002435	brimonidine	292.1346	C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br
CIDm00002441	bromazepam	316.1527	C1C(=O)NC2=C(C=C(C=C2)Br)C(=N1)C3=CC=CC=N3
CIDm00002442	bromhexine	376.13	CN(CC1=CC(=CC(=C1N)Br)Br)C2CCCCC2
CIDm00002443	bromocriptine	654.5945	CC(C)CC1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CN(C5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O
CIDm00002462	budesonide	430.53386	CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C
CIDm00002471	bumetanide	364.4161	CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2
CIDm00002474	bupivacaine	288.42772	CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C
CIDm00002476	buprenorphine	467.64014	CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O
CIDm00002477	buspirone	385.50314	C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4
CIDm00002478	busulfan	246.30176	CS(=O)(=O)OCCCCOS(=O)(=O)C
CIDm00002479	butabarbital	212.24564	CCC(C)C1(C(=O)NC(=O)NC1=O)CC
CIDm00002484	butenafine	317.46718	CC(C)(C)C1=CC=C(C=C1)CN(C)CC2=CC=CC3=CC=CC=C32
CIDm00002487	butorphanol	327.46046	C1CCC2(C3CC4=C(C2(C1)CCN3CC5CCC5)C=C(C=C4)O)O
CIDm00002512	cabergoline	451.60428	CCNC(=O)N(CCCN(C)C)C(=O)C1CC2C(CC3=CNC4=CC=CC2=C34)N(C1)CC=C
CIDm00002519	caffeine	194.1906	CN1C=NC2=C1C(=O)N(C(=O)N2C)C
CIDm00002520	verapamil	454.60162	CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC
CIDm00002522	calcipotriol	412.6047	CC(C=CC(C1CC1)O)C2CCC3C2(CCCC3=CC=C4CC(CC(C4=C)O)O)C
CIDm00002524	calcitriol	416.63646	CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C
CIDm00002540	candesartan cilexetil	610.65966	CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)OC(C)OC(=O)OC6CCCCC6
CIDm00002541	candesartan	440.454	CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O
CIDm00002547	capreomycin sulfate	668.70586	C1CN=C(NC1C2C(=O)NCC(C(=O)NC(C(=O)NC(C(=O)NC(=CNC(=O)N)C(=O)N2)CNC(=O)CC(CCCN)N)CO)N)N
CIDm00002548	capsaicin	305.41188	CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC
CIDm00002550	captopril	217.2853	CC(CS)C(=O)N1CCCC1C(=O)O
CIDm00002551	carbachol	147.1955	C[N+](C)(C)CCOC(=O)N
CIDm00002554	carbamazepine	236.26858	C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N
CIDm00002559	carbenicillin	376.38374	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)[O-])C(=O)[O-])C
CIDm00002563	carbidopa	226.22916	CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)NN
CIDm00002564	carbinoxamine	290.78786	CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2
CIDm00002576	carisoprodol	260.32996	CCCC(C)(COC(=O)N)COC(=O)NC(C)C
CIDm00002578	BCNU	214.04986	C(CCl)NC(=O)N(CCCl)N=O
CIDm00002583	carteolol	292.37336	CC(C)(C)NCC(COC1=CC=CC2=C1CCC(=O)N2)O
CIDm00002585	carvedilol	406.47424	COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O
CIDm00002609	cefaclor	367.80736	C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl
CIDm00002610	cefadroxil	363.38828	CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)SC1)C(=O)O
CIDm00002612	cephalothin	396.43804	CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O
CIDm00002617	cefazolin	453.49922	CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)[O-]
CIDm00002622	cefepime	480.56106	C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-]
CIDm00002631	cefotaxime	454.45754	CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)[O-]
CIDm00002637	cefoxitin	426.44414	COC1(C2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)[O-])NC(=O)CC3=CC=CS3
CIDm00002645	cefpodoxime proxetil	557.59718	CC(C)OC(=O)OC(C)OC(=O)C1=C(CSC2N1C(=O)C2NC(=O)C(=NOC)C3=CSC(=N3)N)COC
CIDm00002646	cefprozil	389.42556	CC=CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)SC1)C(=O)O
CIDm00002650	ceftazidime	546.57608	CC(C)(C(=O)O)ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-]
CIDm00002654	cephem	410.42486	C1C=C(N2C(S1)C(C2=O)NC(=O)C(=CCC(=O)O)C3=CSC(=N3)N)C(=O)O
CIDm00002655	ceftizoxime	383.40282	CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=CCS3)C(=O)O
CIDm00002656	ceftriaxone	552.56404	CN1C(=NC(=O)C(=N1)[O-])SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-]
CIDm00002658	cefuroxime	423.3773	CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)[O-]
CIDm00002662	celecoxib	381.37217	CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F
CIDm00002663	celiprolol	379.49372	CCN(CC)C(=O)NC1=CC(=C(C=C1)OCC(CNC(C)(C)C)O)C(=O)C
CIDm00002666	cephalexin	347.38888	CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=CC=C3)N)SC1)C(=O)O
CIDm00002675	cefixime	453.4496	C=CC1=C(N2C(C(C2=O)NC(=O)C(=NOCC(=O)O)C3=CSC(=N3)N)SC1)C(=O)O
CIDm00002676	Statins	459.550263	CC(C)C1=C(C(=C(C(=N1)C(C)C)C=CC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)COC
CIDm00002678	cetirizine	388.8878	C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
CIDm00002684	cevimeline	199.31308	CC1OC2(CN3CCC2CC3)CS1
CIDm00002708	chlorambucil	304.21216	C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl
CIDm00002712	chlordiazepoxide	299.75486	CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O
CIDm00002713	chlorhexidine	505.4466	C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl
CIDm00002719	chloroquine	319.87214	CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl
CIDm00002720	thiazide	295.72324	C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2
CIDm00002725	chlorpheniramine	274.78846	CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2
CIDm00002726	chlorpromazine	318.86416	CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
CIDm00002727	chlorpropamide	276.73982	CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl
CIDm00002732	chlorthalidone	338.76614	C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O
CIDm00002733	stealth	169.56516	C1=CC2=C(C=C1Cl)NC(=O)O2
CIDm00002735	vitamin D	384.63766	CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C
CIDm00002749	ciclopirox	207.26888	CC1=CC(=O)N(C(=C1)C2CCCCC2)O
CIDm00002751	cilazapril	417.49864	CCOC(=O)C(CCC1=CC=CC=C1)NC2CCCN3CCCC(N3C2=O)C(=O)O
CIDm00002754	cilostazol	369.46068	C1CCC(CC1)N2C(=NN=N2)CCCCOC3=CC4=C(C=C3)NC(=O)CC4
CIDm00002756	cimetidine	252.33924	CC1=C(N=CN1)CSCCNC(=NC)NC#N
CIDm00002762	cinoxacin	262.2182	CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3
CIDm00002764	ciprofloxacin	331.341523	C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O
CIDm00002767	cisplatin	298.03516	[NH2-].[NH2-].Cl[Pt+2]Cl
CIDm00002771	citalopram	324.391943	CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F
CIDm00002781	clemastine	343.89024	CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCC3CCCN3C
CIDm00002786	clindamycin	424.98302	CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl
CIDm00002789	clobazam	300.73962	CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
CIDm00002791	clobetasol propionate	466.969983	CCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CCl
CIDm00002792	clobetasone butyrate	478.980683	CCCC(=O)OC1(C(CC2C1(CC(=O)C3(C2CCC4=CC(=O)C=CC43C)F)C)C)C(=O)CCl
CIDm00002794	clofazimine	473.39638	CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl
CIDm00002800	clomiphene citrate	405.95962	CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3
CIDm00002801	clomipramine	314.85232	CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl
CIDm00002802	clonazepam	315.7112	C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl
CIDm00002803	clonidine	230.09386	C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl
CIDm00002806	clopidogrel	321.82174	COC(=O)C(C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3
CIDm00002809	clorazepate	314.72314	C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)C(=O)O
CIDm00002812	clotrimazole	344.83678	C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4
CIDm00002818	clozapine	326.82326	CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl
CIDm00002826	cocaine	303.35294	CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC
CIDm00002833	colchicine	399.437	CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC
CIDm00002881	sodium cromoglycate	466.35066	C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)[O-])O)C(=O)C=C(O2)C(=O)[O-]
CIDm00002883	crotamiton	203.28018	CCN(C1=CC=CC=C1C)C(=O)C=CC
CIDm00002891	cobalt	1356.373117	CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)(O)OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+2]
CIDm00002895	cyclobenzaprine	275.38744	CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31
CIDm00002905	cyclopentolate	291.3853	CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O
CIDm00002907	cyclophosphamide	261.085962	C1CNP(=O)(OC1)N(CCCl)CCCl
CIDm00002909	cyclosporine	1202.61124	CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C
CIDm00002913	cyproheptadine	287.39814	CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1
CIDm00002914	cyproterone acetate	416.93766	CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)OC(=O)C
CIDm00002949	danazol	337.45528	CC12CCC3C(C1CCC2(C#C)O)CCC4=CC5=C(CC34C)C=NO5
CIDm00002951	dantrolene	313.24506	C1C(=O)N=C(N1N=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-])[O-]
CIDm00002955	dapsone	248.30088	C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N
CIDm00002958	daunorubicin	527.51986	CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)C)O)N)O
CIDm00002972	deferiprone	139.15186	CC1=C(C(=O)C=CN1C)O
CIDm00002973	deferoxamine	560.68402	CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O
CIDm00002978	omega-3 fatty acid	314.4617	CCCCCC1=CC2=C(C3C=C(CCC3C(O2)(C)C)C)C(=C1)O
CIDm00002995	desipramine	266.38068	CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31
CIDm00003000	desoximetasone	376.461663	CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1C(=O)CO)C)O)F)C
CIDm00003003	dexamethasone	392.461063	CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C
CIDm00003007	amphetamine	135.20622	CC(CC1=CC=CC=C1)N
CIDm00003008	dextromethorphan	271.3972	CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)OC
CIDm00003009	DFMO	182.168486	C(CC(C(F)F)(C(=O)O)N)CN
CIDm00003015	cyproterone	374.90098	CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)O
CIDm00003016	diazepam	284.74022	CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
CIDm00003019	diazoxide	230.67138	CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl
CIDm00003032	diclofenac	295.1407	C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl
CIDm00003038	dichlorphenamide	305.15884	C1=C(C=C(C(=C1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N
CIDm00003040	dicloxacillin	469.31844	CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-]
CIDm00003042	dicyclomine	309.4867	CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2
CIDm00003043	didanosine	236.22728	C1CC(OC1CO)N2C=NC3=C2NC=NC3=O
CIDm00003053	gadopentetate dimeglumine (Gd	393.34652	C(CN(CC(=O)O)CC(=O)O)N(CCN(CC(=O)O)CC(=O)O)CC(=O)O
CIDm00003054	estrogen	268.3502	CCC(=C(CC)C1=CC=C(C=C1)O)C2=CC=C(C=C2)O
CIDm00003056	diflorasone diacetate	494.524886	CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)OC(=O)C)C)O)F)C)F
CIDm00003059	diflunisal	250.197626	C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O
CIDm00003060	epitopic	508.551466	CCCC(=O)OC1(CCC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)C(=O)COC(=O)C
CIDm00003062	digoxin	780.93846	CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O
CIDm00003063	dihydrocodeine	301.38012	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(CC4)O
CIDm00003066	dihydroergotamine	583.67738	CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C
CIDm00003075	diltiazem	415.52578	CC(=O)OC1C(SC2=CC=CC=C2N(C1=O)CC[NH+](C)C)C3=CC=C(C=C3)OC
CIDm00003080	dimercaprol	124.22502	C(C(CS)S)O
CIDm00003100	diphenhydramine	255.35474	CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
CIDm00003105	dipivefrin	351.43726	CC(C)(C)C(=O)OC1=C(C=C(C=C1)C(CNC)O)OC(=O)C(C)(C)C
CIDm00003108	dipyridamole	504.6256	C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO
CIDm00003114	disopyramide	339.47446	CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C
CIDm00003117	disulfiram	296.5392	CCN(CC)C(=S)SSC(=S)N(CC)CC
CIDm00003121	valproate	144.21144	CCCC(CCC)C(=O)O
CIDm00003125	alpha-methyl-p-tyrosine	195.21512	CC(CC1=CC=C(C=C1)O)(C(=O)O)N
CIDm00003143	docetaxel	807.87922	CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O
CIDm00003148	dolasetron	324.3737	C1C2CC3CC(CC1N3CC2=O)OC(=O)C4=CNC5=CC=CC=C54
CIDm00003151	domperidone	425.91126	C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O
CIDm00003152	donepezil	379.49196	COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC
CIDm00003154	dorzolamide	324.44004	CCNC1CC(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C
CIDm00003155	dothiepin	295.44174	CN(C)CCC=C1C2=CC=CC=C2CSC3=CC=CC=C31
CIDm00003156	doxapram	378.5072	CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4
CIDm00003157	doxazosin	451.4751	COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC
CIDm00003158	doxepin	279.37614	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31
CIDm00003168	droperidol	379.427383	C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F
CIDm00003171	L-DOPS	213.18734	C1=CC(=C(C=C1C(C(C(=O)O)N)O)O)O
CIDm00003182	diprophylline	254.24256	CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O
CIDm00003198	econazole	381.6835	C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl
CIDm00003199	trabectedin	761.83722	CC1=C(C(=C2C3C4C5C6=C(C(N4C(C(N3C)CC2=C1)O)COC(=O)C7(CS5)C8=CC(=C(C=C8CCN7)O)OC)C9=C(C(=C6OC(=O)C)C)OCO9)O)OC
CIDm00003202	edrophonium	166.24014	CC[N+](C)(C)C1=CC(=CC=C1)O
CIDm00003203	efavirenz	315.67497	C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F
CIDm00003209	eicosapentaenoic acid (EPA	302.451	CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O
CIDm00003219	emedastine	302.41454	CCOCCN1C2=CC=CC=C2N=C1N3CCCN(CC3)C
CIDm00003222	enalapril	376.44672	CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CCCC2C(=O)O
CIDm00003226	enflurane	184.492396	C(C(OC(F)F)(F)F)(F)Cl
CIDm00003241	epinastine	249.3104	C1C2C3=CC=CC=C3CC4=CC=CC=C4N2C(=N1)N
CIDm00003249	vitamin D2	396.64836	CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C
CIDm00003250	ergonovine	325.40482	CC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
CIDm00003251	ergotamine	581.6615	CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C
CIDm00003255	erythromycin	733.92678	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O
CIDm00003256	erythromycin ethylsuccinate	862.0527	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)OC(=O)CCC(=O)OCC)(C)O)C)C)O)(C)O
CIDm00003261	estazolam	294.73834	C1C2=NN=CN2C3=C(C=C(C=C3)Cl)C(=N1)C4=CC=CC=C4
CIDm00003263	estradiol cyclopentylpropionate	396.56224	CC12CCC3C(C1CCC2OC(=O)CCC4CCCC4)CCC5=C3C=CC(=C5)O
CIDm00003267	E-state	356.49838	CCCCC(=O)OC1CCC2C1(CCC3C2CCC4=C3C=CC(=C4)O)C
CIDm00003268	estramustine phosphate	520.383042	CC12CCC3C(C1CCC2OP(=O)(O)O)CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl
CIDm00003269	estriol	288.38136	CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O
CIDm00003278	ethacrynic acid	303.13798	CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl
CIDm00003279	ethambutol	204.30976	CCC(CO)NCCNC(CC)CO
CIDm00003291	ethosuximide	141.16774	CCC1(CC(=O)NC1=O)C
CIDm00003292	ethotoin	204.22518	CCN1C(=O)C(NC1=O)C2=CC=CC=C2
CIDm00003305	etidronate	206.028244	CC(O)(P(=O)(O)O)P(=O)(O)O
CIDm00003308	etodolac	287.35354	CCC1=CC=CC2=C1NC3=C2CCOC3(CC)CC(=O)O
CIDm00003310	etoposide	588.55658	CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
CIDm00003324	famciclovir	321.33176	CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C
CIDm00003325	famotidine	337.4454	C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N
CIDm00003331	felbamate	238.23986	C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N
CIDm00003333	felodipine	384.25376	CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C
CIDm00003339	fenofibrate	360.83134	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl
