omim id 	 omim name 	 mondos 
OMIM:602418	weyers ulnar ray/oligodactyly syndrome	MONDO:0011221
OMIM:602433	#602433 amyotrophic lateral sclerosis 4, juvenile; als4;;neuronopathy, distal hereditary motor, with pyramidal features	MONDO:0011223
OMIM:602440	amyotrophy, monomelic	MONDO:0011224
OMIM:602450	severe combined immunodeficiency with sensitivity to ionizing radiation	MONDO:0011225
OMIM:602459	#602459 deafness, autosomal dominant 15; dfna15	MONDO:0011226|MONDO:0011226
OMIM:602471	#602471 short stature, auditory canal atresia, mandibular hypoplasia, andskeletal abnormalities; sams	MONDO:0011227
OMIM:602473	encephalopathy, ethylmalonic	MONDO:0011229
OMIM:602475	ossification of the posterior longitudinal ligament of spine	MONDO:0011230
OMIM:602477	febrile seizures, familial, 2; feb2	MONDO:0011231
OMIM:602481	migraine, familial hemiplegic, 2; fhm2	MONDO:0011232
OMIM:602482	#602482 axenfeld-rieger syndrome, type 3; rieg3;;axenfeld-rieger anomaly with or without cardiac defects and/or sensorineuralhearing loss;;anterior segment mesenchymal dysgenesis;;anterior chamber cleavage syndrome;;rieger syndrome, type 3axenfeld anomaly, included;;rieger anomaly, included;;axenfeld-rieger anomaly, included	MONDO:0011233|MONDO:0011233
OMIM:602483	auriculocondylar syndrome 1	MONDO:0011234
OMIM:602484	pelvic dysplasia - arthrogryposis of lower limbs	MONDO:0011235
OMIM:602485	hyperinsulinemic hypoglycemia, familial, 3; hhf3	MONDO:0011236
OMIM:602501	megalencephaly-capillary malformation-polymicrogyria syndrome	MONDO:0011240
OMIM:602522	bartter syndrome, type 4a, neonatal, with sensorineural deafness	MONDO:0011242|MONDO:0011242
OMIM:602531	grange syndrome	MONDO:0011243
OMIM:602535	marshall-smith syndrome	MONDO:0011244
OMIM:602540	#602540 ichthyosis, hystrix-like, with deafness;;hid syndrome	MONDO:0011245
OMIM:602541	#602541 muscular dystrophy, congenital, megaconial type; mdcmc;;muscular dystrophy, congenital, with mitochondrial structural abnormalities	MONDO:0011246
OMIM:602554	torsion dystonia with onset in infancy	MONDO:0011249
OMIM:602557	602557 spondyloepimetaphyseal dysplasia, shohat type;;semd, shohat type	MONDO:0011252
OMIM:602562	mandibulofacial dysostosis with macroblepharon and macrostomia	MONDO:0011255
OMIM:602579	congenital disorder of glycosylation, type ib	MONDO:0005500|MONDO:0011257
OMIM:602588	#602588 branchiootic syndrome 1; bos1;;bo syndrome 1;;branchiootic dysplasiaanterior segment anomalies with or without cataract, included	MONDO:0018878|MONDO:0011258
OMIM:602613	skeletal dysplasia and progressive central nervous system degeneration, lethal	MONDO:0011263
OMIM:602629	dystonia 6, torsion	MONDO:0011264|MONDO:0011264
OMIM:602668	dystrophia myotonica 2	MONDO:0011266
OMIM:602722	#602722 renal tubular acidosis, distal, autosomal recessive; rtadr;;rta, distal, autosomal recessive;;renal tubular acidosis, autosomal recessive, with preserved hearingrenal tubular acidosis, distal, autosomal recessive, with late-onsetsensorineural hearing loss, included	MONDO:0001909|MONDO:0011268
OMIM:602723	psoriasis 2	MONDO:0011269
OMIM:602771	rigid spine muscular dystrophy 1	MONDO:0011271
OMIM:602772	#602772 retinitis pigmentosa 25; rp25	MONDO:0011272|MONDO:0011272
OMIM:602782	histiocytosis-lymphadenopathy plus syndrome	MONDO:0011273
OMIM:602849	#602849 muenke syndrome; mnkes;;muenke nonsyndromic coronal craniosynostosis	MONDO:0011274
OMIM:602875	#602875 acromesomelic dysplasia, maroteaux type; amdmst. helena dysplasia, included	MONDO:0011275|MONDO:0011275
OMIM:603010	deafness, autosomal recessive 17; dfnb17	MONDO:0011279
OMIM:603034	myasthenic syndrome, congenital, 5	MONDO:0011281|MONDO:0011281
OMIM:603041	#603041 mitochondrial dna depletion syndrome 1 (mngie type); mtdps1;;mitochondrial neurogastrointestinal encephalopathy syndrome, tymp-related;;mngie, tymp-related;;myoneurogastrointestinal encephalopathy syndrome;;polyneuropathy, ophthalmoplegia, leukoencephalopathy, and intestinalpseudoobstruction;;polip syndrome	MONDO:0011283
OMIM:603075	macular degeneration, age-related, 1	MONDO:0011285|MONDO:0011285
OMIM:603116	cdags syndrome	MONDO:0011287
OMIM:603147	congenital disorder of glycosylation, type ic	MONDO:0005500|MONDO:0011291
OMIM:603165	dermatitis, atopic	MONDO:0011292
OMIM:603194	#603194 meckel syndrome, type 2; mks2;;meckel-gruber syndrome, type 2	MONDO:0011296
OMIM:603204	epilepsy, nocturnal frontal lobe, 2; enfl2	MONDO:0011297
OMIM:603218	huntington disease-like 1	MONDO:0011299
OMIM:603221	myopia 3	MONDO:0001384|MONDO:0011300
OMIM:603233	pseudohypoparathyroidism, type ib	MONDO:0019992|MONDO:0011301
OMIM:603278	focal segmental glomerulosclerosis 1	MONDO:0011303
OMIM:603284	cerebral cavernous malformations 2	MONDO:0011304|MONDO:0011304
OMIM:603285	#603285 cerebral cavernous malformations 3; ccm3	MONDO:0011305
OMIM:603358	#603358 gracile syndrome;;growth retardation, amino aciduria, cholestasis, iron overload, lacticacidosis, and early death;;finnish lethal neonatal metabolic syndrome; flnms;;lactic acidosis, finnish, with hepatic hemosiderosis;;fellman syndrome	MONDO:0011308
OMIM:603373	#603373 hyperthyroidism, familial gestational	MONDO:0004425|MONDO:0011309
OMIM:603383	glaucoma 1, open angle, f; glc1f	MONDO:0011311
OMIM:603387	#603387 megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome;mpph;;megalencephaly, polymicrogyria, mega corpus callosum syndrome;;meg-pmg-megacc syndrome;;megalencephaly, mega corpus callosum, and complete lack of motor development	MONDO:0011313
OMIM:603457	bosma arhinia microphthalmia syndrome	MONDO:0011323
OMIM:603463	603463 hypospadias, hypertelorism, upper lid coloboma, and mixed-type hearingloss	MONDO:0011324
OMIM:603467	#603467 fanconi anemia, complementation group f; fancf	MONDO:0011325|MONDO:0011325
OMIM:603471	#603471 citrullinemia, type ii, adult-onset; ctln2;;citrin deficiency	MONDO:0015991|MONDO:0011326
OMIM:603511	muscular dystrophy, limb-girdle, type 1e	MONDO:0021018|MONDO:0021018
OMIM:603513	cerebral palsy, spastic, symmetric, autosomal recessive	MONDO:0016215|MONDO:0011329
OMIM:603516	#603516 spinocerebellar ataxia 10; sca10	MONDO:0011330|MONDO:0011330
OMIM:603529	603529 dyserythropoiesis, congenital, with ultrastructurally normal erythroblastheterochromatin	MONDO:0011332
OMIM:603543	#603543 limb-mammary syndrome; lms	MONDO:0011334
OMIM:603546	spondyloepimetaphyseal dysplasia with joint laxity, type 2	MONDO:0011335
OMIM:603552	hemophagocytic lymphohistiocytosis, familial, 4	MONDO:0011336|MONDO:0011336
OMIM:603553	hemophagocytic lymphohistiocytosis, familial, 2	MONDO:0011337|MONDO:0011337
OMIM:603554	#603554 omenn syndrome;;reticuloendotheliosis, familial, with eosinophilia;;severe combined immunodeficiency with hypereosinophilia	MONDO:0011338
OMIM:603563	#603563 spastic paraplegia 8, autosomal dominant; spg8	MONDO:0011339|MONDO:0011339
OMIM:603585	congenital disorder of glycosylation, type iif	MONDO:0005501|MONDO:0011342
OMIM:603592	xanthinuria, type ii	MONDO:0011346
OMIM:603622	deafness, autosomal dominant nonsyndromic sensorineural 17	MONDO:0011350|MONDO:0011350
OMIM:603629	#603629 deafness, autosomal recessive 21; dfnb21	MONDO:0011351|MONDO:0011351
OMIM:603641	neuroendocrine carcinoma of salivary glands, sensorineural hearingloss, and enamel hypoplasia	MONDO:0011352
OMIM:603649	#603649 cone-rod dystrophy 7; cord7	MONDO:0011355|MONDO:0011355
OMIM:603671	acromelic frontonasal dysostosis	MONDO:0011359
OMIM:603688	#603688 prostate cancer/brain cancer susceptibility;;pcbc;;capb	MONDO:0011361
OMIM:603689	#603689 hereditary myopathy with early respiratory failure; hmerf;;myopathy, proximal, with early respiratory muscle involvement; mprm;;edstrom myopathy	MONDO:0011362
OMIM:603720	deafness, autosomal recessive 16; dfnb16	MONDO:0011364
OMIM:603736	blepharophimosis-intellectual disability syndrome, sbbys type	MONDO:0011365
OMIM:603776	#603776 hypercholesterolemia, autosomal dominant, 3; hchola3;;fh3low density lipoprotein cholesterol level quantitative trait locus1, included; ldlcq1, included	MONDO:0011369
OMIM:603786	#603786 stargardt disease 4; stgd4	MONDO:0019353|MONDO:0011370
OMIM:603813	#603813 hypercholesterolemia, autosomal recessive; arh;;hypercholesterolemia, autosomal recessive, 1, formerly; arh1, formerly;;fhcb1, formerly;;hypercholesterolemia, autosomal recessive, 2, formerly; arh2, formerly;;fhcb2, formerly	MONDO:0011374
OMIM:603829	#603829 ventricular fibrillation during myocardial infarction, susceptibilityto;;ventricular fibrillation, paroxysmal familial, 1; vf1	MONDO:0011376
OMIM:603830	long qt syndrome 3; lqt3	MONDO:0011377
OMIM:603855	%603855 cystic fibrosis, modifier of, 1; cfm1meconium ileus in cystic fibrosis, susceptibility to, included	MONDO:0011378
OMIM:603860	#603860 medullary cystic kidney disease 2; mckd2;;medullary cystic kidney disease 2, autosomal dominant; admckd2	MONDO:0011379
OMIM:603896	leukoencephalopathy with vanishing white matter	MONDO:0011380
OMIM:603903	sickle cell anemia	MONDO:0011382
OMIM:603909	autoimmune lymphoproliferative syndrome, type iia	MONDO:0011383|MONDO:0011383
OMIM:603956	#603956 cervical cancer	MONDO:0002974
OMIM:603964	%603964 deafness, autosomal dominant 16; dfna16	MONDO:0011389|MONDO:0011389
OMIM:603965	#603965 focal segmental glomerulosclerosis 2; fsgs2;;glomerulosclerosis, focal segmental, 2	MONDO:0011390
OMIM:604004	#604004 megalencephalic leukoencephalopathy with subcortical cysts 1; mlc1;;vacuolating megalencephalic leukoencephalopathy with subcortical cysts;;lvm;;vl;;leukoencephalopathy with swelling and cysts;;van der knaap disease	MONDO:0011391
OMIM:604060	deafness, autosomal recessive 20; dfnb20	MONDO:0011392
OMIM:604091	hypoalphalipoproteinemia, primary	MONDO:0011393
OMIM:604116	#604116 cone-rod dystrophy 3; cord3	MONDO:0011395|MONDO:0011395
OMIM:604117	vohwinkel syndrome, variant form	MONDO:0011396
OMIM:604121	cerebellar ataxia, deafness, and narcolepsy, autosomal dominant; adcadn	MONDO:0011397
OMIM:604129	#604129 epidermolysis bullosa pruriginosa;;dystrophic epidermolysis bullosa pruriginosa;;deb, pruriginosa	MONDO:0011398
OMIM:604131	#604131 alpha-thalassemia	MONDO:0011399|MONDO:0011399
OMIM:604145	#604145 cardiomyopathy, dilated, 1g; cmd1g	MONDO:0011400|MONDO:0011400
OMIM:604168	#604168 congenital cataracts, facial dysmorphism, and neuropathy;;ccfdn;;cataract, congenital, with facial dysmorphism and neuropathy	MONDO:0011402
OMIM:604169	left ventricular noncompaction 1; lvnc1	MONDO:0011403
OMIM:604173	#604173 poikiloderma with neutropenia; pn;;poikiloderma with neutropenia, clericuzio-type	MONDO:0011405
OMIM:604185	facial paresis, hereditary congenital, 2; hcfp2	MONDO:0011407
OMIM:604187	#604187 spastic paraplegia 10, autosomal dominant; spg10;;spastic paraplegia 10 with or without peripheral neuropathy	MONDO:0011408
OMIM:604213	#604213 chudley-mccullough syndrome; cmcs;;deafness, sensorineural, with partial agenesis of the corpus callosumand arachnoid cysts;;deafness, autosomal recessive 82; dfnb82	MONDO:0011411
OMIM:604218	encephalopathy, familial, with neuroserpin inclusion bodies; fenib	MONDO:0011412
OMIM:604219	cataract 9, multiple types	MONDO:0011413|MONDO:0011413
OMIM:604229	peters anomaly	MONDO:0011414
OMIM:604232	#604232 leber congenital amaurosis 3; lca3retinitis pigmentosa, juvenile, spata7-related, included	MONDO:0011415|MONDO:0011415
OMIM:604233	#604233 generalized epilepsy with febrile seizures plus, type 1; gefsp1;;gefs+, type 1; gefs+1	MONDO:0011416
OMIM:604250	hemochromatosis, type 3	MONDO:0011417|MONDO:0011417
OMIM:604271	short stature, idiopathic, autosomal	MONDO:0011420
OMIM:604273	mitochondrial complex v (atp synthase) deficiency, nuclear type 1	MONDO:0011421
OMIM:604278	renal tubular acidosis, proximal, with ocular abnormalities and mentalretardation	MONDO:0011422
OMIM:604286	#604286 muscular dystrophy, limb-girdle, type 2e; lgmd2e	MONDO:0011423|MONDO:0011423
OMIM:604290	aceruloplasminemia	MONDO:0011426
OMIM:604292	ectrodactyly, ectodermal dysplasia, and cleft lip/palate syndrome3	MONDO:0011428|MONDO:0011428
OMIM:604307	#604307 cataract 2, multiple types; ctrct2;;cataract 2, multiple types, with or without microcornea;;cataract, coppock-like; ccl	MONDO:0011430
OMIM:604308	#604308 mass syndrome;;mass phenotype;;overlap connective tissue disease; octd	MONDO:0011431
OMIM:604314	blepharophimosis with facial and genital anomalies and mental retardation	MONDO:0011432
OMIM:604317	#604317 microcephaly 2, primary, autosomal recessive, with or without corticalmalformations; mcph2	MONDO:0011435
OMIM:604320	#604320 spinal muscular atrophy, distal, autosomal recessive, 1; dsma1;;spinal muscular atrophy with respiratory distress 1; smard1;;neuronopathy, distal hereditary motor, type vi; dhmn6;;hmn6;;hmn vi;;severe infantile axonal neuropathy with respiratory failure; sianrf;;neuronopathy, severe infantile axonal, with respiratory failure;;spinal muscular atrophy, diaphragmatic	MONDO:0011436
OMIM:604321	#604321 microcephaly 4, primary, autosomal recessive; mcph4	MONDO:0001149|MONDO:0011437
OMIM:604326	spinocerebellar ataxia 12	MONDO:0011439|MONDO:0011439
OMIM:604348	advanced sleep phase syndrome, familial, 1; fasps1	MONDO:0011442
OMIM:604352	febrile seizures, familial, 4; feb4	MONDO:0011443
OMIM:604356	#604356 duane retraction syndrome 2; durs2	MONDO:0007473|MONDO:0011444
OMIM:604360	#604360 spastic paraplegia 11, autosomal recessive; spg11;;spastic paraplegia, autosomal recessive, with mental impairment andthin corpus callosum;;spastic paraplegia, autosomal recessive, complicated, with thin corpuscallosum;;hsp-tcc	MONDO:0011445
OMIM:604364	#604364 epilepsy, familial focal, with variable foci; ffevf;;epilepsy, partial, with variable foci; fpevf	MONDO:0000215
OMIM:604367	#604367 lipodystrophy, familial partial, type 3; fpld3;;lipodystrophy, familial partial, associated with pparg mutations	MONDO:0011448
OMIM:604369	salla disease	MONDO:0011449
OMIM:604370	breast-ovarian cancer, familial, susceptibility to, 1; brovca1	MONDO:0011450
OMIM:604377	cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 1	MONDO:0011451
OMIM:604379	#604379 hypotrichosis 7; hypt7;;hypotrichosis, localized, autosomal recessive 2; lah2;;hypotrichosis, autosomal recessive; ah;;hypotrichosis, total, mari typewoolly hair, autosomal recessive 2, with or without hypotrichosis,included; arwh2, included;;wh/ht, included	MONDO:0011452|MONDO:0011452
OMIM:604381	604381 patent ductus arteriosus and bicuspid aortic valve with hand anomalies	MONDO:0011454
OMIM:604387	#604387 nephronophthisis 3; nphp3;;nph3	MONDO:0011456
OMIM:604391	ataxia-telangiectasia-like disorder 1; atld1	MONDO:0011457
OMIM:604393	#604393 leber congenital amaurosis 4; lca4retinitis pigmentosa, juvenile, aipl1-related, included;;cone-rod dystrophy, aipl1-related, included	MONDO:0011458|MONDO:0011458
OMIM:604400	arrhythmogenic right ventricular dysplasia, familial, 5; arvd5	MONDO:0011459
OMIM:604401	arrhythmogenic right ventricular dysplasia, familial, 6	MONDO:0011460|MONDO:0011460
OMIM:604403	#604403 generalized epilepsy with febrile seizures plus, type 2; gefsp2;;gefs+, type 2; gefs+2febrile seizures, familial, 3a, included; feb3a, included	MONDO:0011461
OMIM:604416	pyogenic sterile arthritis, pyoderma gangrenosum, and acne	MONDO:0011462
OMIM:604432	#604432 spinocerebellar ataxia 11; sca11	MONDO:0011464|MONDO:0011464
OMIM:604454	welander distal myopathy; wdm	MONDO:0011466
OMIM:604484	#604484 hereditary motor and sensory neuropathy, proximal type; hmsnp;;neuropathy, hereditary motor and sensory, okinawa type; hmsno	MONDO:0018993|MONDO:0011468
OMIM:604498	amegakaryocytic thrombocytopenia, congenital	MONDO:0011469|MONDO:0011469
OMIM:604519	inflammatory bowel disease 3	MONDO:0011471
OMIM:604536	ectodermal dysplasia/skin fragility syndrome	MONDO:0011472
OMIM:604537	#604537 leber congenital amaurosis 5; lca5	MONDO:0011473|MONDO:0011473
OMIM:604559	#604559 progressive familial heart block, type ib; pfhb1b;;pfhbib	MONDO:0011474
OMIM:604563	charcot-marie-tooth disease, type 4b2; cmt4b2	MONDO:0011475
OMIM:604571	#604571 bare lymphocyte syndrome, type i;;bls, type i;;hla class i deficiency	MONDO:0011476
OMIM:604625	#604625 tooth agenesis, selective, 3; sthag3;;hypodontia/oligodontia 3	MONDO:0011477
OMIM:604715	#604715 orthostatic intolerance;;neurocirculatory asthenia;;mitral valve prolapse syndrome;;irritable heart;;soldiers heart	MONDO:0011479
OMIM:604717	deafness, autosomal dominant 20	MONDO:0011480|MONDO:0011480
OMIM:604757	craniosynostosis 2	MONDO:0015469|MONDO:0011481
OMIM:604765	#604765 cardiomyopathy, dilated, 1i; cmd1i	MONDO:0011482|MONDO:0011482
OMIM:604772	ventricular tachycardia, catecholaminergic polymorphic, 1, with or without atrial dysfunction and/or dilated cardiomyopathy	MONDO:0011484|MONDO:0011484
OMIM:604777	ichthyosis, congenital, autosomal recessive 5	MONDO:0011485|MONDO:0011485
OMIM:604801	muscular dystrophy, congenital, 1b	MONDO:0011486|MONDO:0011486
OMIM:604802	%604802 huntington disease-like 3; hdl3;;huntington disease-like neurodegenerative disorder, autosomal recessive	MONDO:0011487
OMIM:604804	#604804 microcephaly 3, primary, autosomal recessive; mcph3	MONDO:0001149|MONDO:0011488
OMIM:604805	spastic paraplegia 12, autosomal dominant	MONDO:0011489|MONDO:0011489
OMIM:604809	panbronchiolitis, diffuse	MONDO:0011490
OMIM:604827	myoclonic epilepsy, juvenile, 2	MONDO:0011491
OMIM:604841	#604841 stickler syndrome, type ii; stl2;;stickler syndrome, vitreous type 2;;stickler syndrome, beaded vitreous type	MONDO:0011493
OMIM:604864	#604864 osteoarthritis with mild chondrodysplasia	MONDO:0011496
OMIM:604901	#604901 north american indian childhood cirrhosis; naic	MONDO:0011497
OMIM:604919	becker nevus syndrome	MONDO:0011500
OMIM:604922	cortical defects, wormian bones, and dentinogenesis imperfecta	MONDO:0011501
OMIM:604928	wolfram syndrome 2; wfs2	MONDO:0011502
OMIM:604931	#604931 cortisone reductase deficiency 1; cortrd1	MONDO:0011503|MONDO:0011503
OMIM:605013	microhydranencephaly; mhac	MONDO:0011504
OMIM:605019	#605019 hypobetalipoproteinemia, familial, 2; fhbl2;;hypolipidemia, familial, combined	MONDO:0011505
OMIM:605021	myoclonic epilepsy, familial infantile	MONDO:0011506
OMIM:605027	lymphoma, non-hodgkin, familial	MONDO:0011508
OMIM:605039	bohring-opitz syndrome	MONDO:0011510
OMIM:605041	brooke-spiegler syndrome; bss	MONDO:0011512
